regime,method,shot,negative_shot,support_protocol,seed,temperature,threshold,metric,value
multi_label,anatomy_matched_residual,3,3,balanced,3,10.0,0.5,calibration_error,0.24449756741523743
multi_label,anatomy_matched_residual,3,3,balanced,4,10.0,0.5,auroc,0.5438118775685629
multi_label,anatomy_matched_residual,3,3,balanced,4,10.0,0.5,auprc,0.28915777305761975
multi_label,anatomy_matched_residual,3,3,balanced,4,10.0,0.5,macro_f1,0.4125969906648
multi_label,anatomy_matched_residual,3,3,balanced,4,10.0,0.5,accuracy,0.3023333251476288
multi_label,anatomy_matched_residual,3,3,balanced,4,10.0,0.5,nll,0.7011168599128723
multi_label,anatomy_matched_residual,3,3,balanced,4,10.0,0.5,calibration_error,0.24714791774749756
multi_label,shuffled_anatomy_match,3,3,balanced,0,10.0,0.5,auroc,0.5522305170694987
multi_label,shuffled_anatomy_match,3,3,balanced,0,10.0,0.5,auprc,0.2968359688917796
multi_label,shuffled_anatomy_match,3,3,balanced,0,10.0,0.5,macro_f1,0.40476399660110474
multi_label,shuffled_anatomy_match,3,3,balanced,0,10.0,0.5,accuracy,0.30755555629730225
multi_label,shuffled_anatomy_match,3,3,balanced,0,10.0,0.5,nll,0.7006024718284607
multi_label,shuffled_anatomy_match,3,3,balanced,0,10.0,0.5,calibration_error,0.2493804693222046
multi_label,shuffled_anatomy_match,3,3,balanced,1,10.0,0.5,auroc,0.546100119749705
multi_label,shuffled_anatomy_match,3,3,balanced,1,10.0,0.5,auprc,0.2857544372479121
multi_label,shuffled_anatomy_match,3,3,balanced,1,10.0,0.5,macro_f1,0.40827534596125287
multi_label,shuffled_anatomy_match,3,3,balanced,1,10.0,0.5,accuracy,0.31344443559646606
multi_label,shuffled_anatomy_match,3,3,balanced,1,10.0,0.5,nll,0.7007662653923035
multi_label,shuffled_anatomy_match,3,3,balanced,1,10.0,0.5,calibration_error,0.2497064769268036
multi_label,shuffled_anatomy_match,3,3,balanced,2,10.0,0.5,auroc,0.5433469414710999
multi_label,shuffled_anatomy_match,3,3,balanced,2,10.0,0.5,auprc,0.2884194801251094
multi_label,shuffled_anatomy_match,3,3,balanced,2,10.0,0.5,macro_f1,0.40891556938489276
multi_label,shuffled_anatomy_match,3,3,balanced,2,10.0,0.5,accuracy,0.31344443559646606
multi_label,shuffled_anatomy_match,3,3,balanced,2,10.0,0.5,nll,0.7006837129592896
multi_label,shuffled_anatomy_match,3,3,balanced,2,10.0,0.5,calibration_error,0.24887070059776306
multi_label,shuffled_anatomy_match,3,3,balanced,3,10.0,0.5,auroc,0.5430846810340881
multi_label,shuffled_anatomy_match,3,3,balanced,3,10.0,0.5,auprc,0.29348333676656085
multi_label,shuffled_anatomy_match,3,3,balanced,3,10.0,0.5,macro_f1,0.41731134057044983
multi_label,shuffled_anatomy_match,3,3,balanced,3,10.0,0.5,accuracy,0.31877776980400085
multi_label,shuffled_anatomy_match,3,3,balanced,3,10.0,0.5,nll,0.700719952583313
multi_label,shuffled_anatomy_match,3,3,balanced,3,10.0,0.5,calibration_error,0.2441519796848297
multi_label,shuffled_anatomy_match,3,3,balanced,4,10.0,0.5,auroc,0.5461768905321757
multi_label,shuffled_anatomy_match,3,3,balanced,4,10.0,0.5,auprc,0.28740302721659344
multi_label,shuffled_anatomy_match,3,3,balanced,4,10.0,0.5,macro_f1,0.4144374430179596
multi_label,shuffled_anatomy_match,3,3,balanced,4,10.0,0.5,accuracy,0.31288889050483704
multi_label,shuffled_anatomy_match,3,3,balanced,4,10.0,0.5,nll,0.7007166147232056
multi_label,shuffled_anatomy_match,3,3,balanced,4,10.0,0.5,calibration_error,0.24680083990097046
multi_label,positive_prototype,3,20,abundant_controls,0,10.0,0.1,auroc,0.5532590945561727
multi_label,positive_prototype,3,20,abundant_controls,0,10.0,0.1,auprc,0.28828457991282147
multi_label,positive_prototype,3,20,abundant_controls,0,10.0,0.1,macro_f1,0.4084642827510834
multi_label,positive_prototype,3,20,abundant_controls,0,10.0,0.1,accuracy,0.2588889002799988
multi_label,positive_prototype,3,20,abundant_controls,0,10.0,0.1,nll,0.7151063084602356
multi_label,positive_prototype,3,20,abundant_controls,0,10.0,0.1,calibration_error,0.263028621673584
multi_label,positive_prototype,3,20,abundant_controls,1,10.0,0.1,auroc,0.5611055493354797
multi_label,positive_prototype,3,20,abundant_controls,1,10.0,0.1,auprc,0.28581879039605457
multi_label,positive_prototype,3,20,abundant_controls,1,10.0,0.1,macro_f1,0.40792369842529297
multi_label,positive_prototype,3,20,abundant_controls,1,10.0,0.1,accuracy,0.25866666436195374
multi_label,positive_prototype,3,20,abundant_controls,1,10.0,0.1,nll,0.7151216864585876
multi_label,positive_prototype,3,20,abundant_controls,1,10.0,0.1,calibration_error,0.26328274607658386
multi_label,positive_prototype,3,20,abundant_controls,2,10.0,0.1,auroc,0.5538416504859924
multi_label,positive_prototype,3,20,abundant_controls,2,10.0,0.1,auprc,0.29241563379764557
multi_label,positive_prototype,3,20,abundant_controls,2,10.0,0.1,macro_f1,0.40905341506004333
multi_label,positive_prototype,3,20,abundant_controls,2,10.0,0.1,accuracy,0.2594444453716278
multi_label,positive_prototype,3,20,abundant_controls,2,10.0,0.1,nll,0.7151028513908386
multi_label,positive_prototype,3,20,abundant_controls,2,10.0,0.1,calibration_error,0.2625296413898468
multi_label,positive_prototype,3,20,abundant_controls,3,10.0,0.1,auroc,0.5491002599398295
multi_label,positive_prototype,3,20,abundant_controls,3,10.0,0.1,auprc,0.29460106790065765
multi_label,positive_prototype,3,20,abundant_controls,3,10.0,0.1,macro_f1,0.41487931211789447
multi_label,positive_prototype,3,20,abundant_controls,3,10.0,0.1,accuracy,0.2643333375453949
multi_label,positive_prototype,3,20,abundant_controls,3,10.0,0.1,nll,0.7147008180618286
multi_label,positive_prototype,3,20,abundant_controls,3,10.0,0.1,calibration_error,0.25764796137809753
multi_label,positive_prototype,3,20,abundant_controls,4,10.0,0.1,auroc,0.5601880153020223
multi_label,positive_prototype,3,20,abundant_controls,4,10.0,0.1,auprc,0.2948170105616252
multi_label,positive_prototype,3,20,abundant_controls,4,10.0,0.1,macro_f1,0.4117210805416107
multi_label,positive_prototype,3,20,abundant_controls,4,10.0,0.1,accuracy,0.2616666555404663
multi_label,positive_prototype,3,20,abundant_controls,4,10.0,0.1,nll,0.7148867845535278
multi_label,positive_prototype,3,20,abundant_controls,4,10.0,0.1,calibration_error,0.26030921936035156
multi_label,global_negative_centroid,3,20,abundant_controls,0,10.0,0.5,auroc,0.5633127291997274
multi_label,global_negative_centroid,3,20,abundant_controls,0,10.0,0.5,auprc,0.2973373681306839
multi_label,global_negative_centroid,3,20,abundant_controls,0,10.0,0.5,macro_f1,0.3958995242913564
multi_label,global_negative_centroid,3,20,abundant_controls,0,10.0,0.5,accuracy,0.47644445300102234
multi_label,global_negative_centroid,3,20,abundant_controls,0,10.0,0.5,nll,0.6941778659820557
multi_label,global_negative_centroid,3,20,abundant_controls,0,10.0,0.5,calibration_error,0.2431572675704956
multi_label,global_negative_centroid,3,20,abundant_controls,1,10.0,0.5,auroc,0.5665900905927023
multi_label,global_negative_centroid,3,20,abundant_controls,1,10.0,0.5,auprc,0.2957306106885274
multi_label,global_negative_centroid,3,20,abundant_controls,1,10.0,0.5,macro_f1,0.40756848454475403
multi_label,global_negative_centroid,3,20,abundant_controls,1,10.0,0.5,accuracy,0.484333336353302
multi_label,global_negative_centroid,3,20,abundant_controls,1,10.0,0.5,nll,0.6941707134246826
multi_label,global_negative_centroid,3,20,abundant_controls,1,10.0,0.5,calibration_error,0.24343296885490417
multi_label,global_negative_centroid,3,20,abundant_controls,2,10.0,0.5,auroc,0.5576839248339335
multi_label,global_negative_centroid,3,20,abundant_controls,2,10.0,0.5,auprc,0.29965639611085254
multi_label,global_negative_centroid,3,20,abundant_controls,2,10.0,0.5,macro_f1,0.3962286214033763
multi_label,global_negative_centroid,3,20,abundant_controls,2,10.0,0.5,accuracy,0.4762222170829773
multi_label,global_negative_centroid,3,20,abundant_controls,2,10.0,0.5,nll,0.6941461563110352
multi_label,global_negative_centroid,3,20,abundant_controls,2,10.0,0.5,calibration_error,0.2425495684146881
multi_label,global_negative_centroid,3,20,abundant_controls,3,10.0,0.5,auroc,0.5543797214825948
multi_label,global_negative_centroid,3,20,abundant_controls,3,10.0,0.5,auprc,0.3002334088087082
multi_label,global_negative_centroid,3,20,abundant_controls,3,10.0,0.5,macro_f1,0.39620880285898846
multi_label,global_negative_centroid,3,20,abundant_controls,3,10.0,0.5,accuracy,0.4713333249092102
multi_label,global_negative_centroid,3,20,abundant_controls,3,10.0,0.5,nll,0.6943058371543884
multi_label,global_negative_centroid,3,20,abundant_controls,3,10.0,0.5,calibration_error,0.23779121041297913
multi_label,global_negative_centroid,3,20,abundant_controls,4,10.0,0.5,auroc,0.5615478356679281
multi_label,global_negative_centroid,3,20,abundant_controls,4,10.0,0.5,auprc,0.2981260120868683
multi_label,global_negative_centroid,3,20,abundant_controls,4,10.0,0.5,macro_f1,0.3988719383875529
multi_label,global_negative_centroid,3,20,abundant_controls,4,10.0,0.5,accuracy,0.47644445300102234
multi_label,global_negative_centroid,3,20,abundant_controls,4,10.0,0.5,nll,0.6942314505577087
multi_label,global_negative_centroid,3,20,abundant_controls,4,10.0,0.5,calibration_error,0.24045449495315552
multi_label,random_residual,3,20,abundant_controls,0,10.0,0.5,auroc,0.5770613650480906
multi_label,random_residual,3,20,abundant_controls,0,10.0,0.5,auprc,0.310105562210083
multi_label,random_residual,3,20,abundant_controls,0,10.0,0.5,macro_f1,0.4058922032515208
multi_label,random_residual,3,20,abundant_controls,0,10.0,0.5,accuracy,0.44388890266418457
multi_label,random_residual,3,20,abundant_controls,0,10.0,0.5,nll,0.6953681707382202
multi_label,random_residual,3,20,abundant_controls,0,10.0,0.5,calibration_error,0.24451440572738647
multi_label,random_residual,3,20,abundant_controls,1,10.0,0.5,auroc,0.5737966100374857
multi_label,random_residual,3,20,abundant_controls,1,10.0,0.5,auprc,0.3062971035639445
multi_label,random_residual,3,20,abundant_controls,1,10.0,0.5,macro_f1,0.4088382422924042
multi_label,random_residual,3,20,abundant_controls,1,10.0,0.5,accuracy,0.44566667079925537
multi_label,random_residual,3,20,abundant_controls,1,10.0,0.5,nll,0.6954335570335388
multi_label,random_residual,3,20,abundant_controls,1,10.0,0.5,calibration_error,0.2447960078716278
multi_label,random_residual,3,20,abundant_controls,2,10.0,0.5,auroc,0.5722930630048116
multi_label,random_residual,3,20,abundant_controls,2,10.0,0.5,auprc,0.3132657011349996
multi_label,random_residual,3,20,abundant_controls,2,10.0,0.5,macro_f1,0.4039684732755025
multi_label,random_residual,3,20,abundant_controls,2,10.0,0.5,accuracy,0.43888887763023376
multi_label,random_residual,3,20,abundant_controls,2,10.0,0.5,nll,0.6954166889190674
multi_label,random_residual,3,20,abundant_controls,2,10.0,0.5,calibration_error,0.24398711323738098
multi_label,random_residual,3,20,abundant_controls,3,10.0,0.5,auroc,0.5729647676150004
multi_label,random_residual,3,20,abundant_controls,3,10.0,0.5,auprc,0.3095029791196187
multi_label,random_residual,3,20,abundant_controls,3,10.0,0.5,macro_f1,0.41113264362017315
multi_label,random_residual,3,20,abundant_controls,3,10.0,0.5,accuracy,0.44466665387153625
multi_label,random_residual,3,20,abundant_controls,3,10.0,0.5,nll,0.6953718066215515
multi_label,random_residual,3,20,abundant_controls,3,10.0,0.5,calibration_error,0.2391471564769745
multi_label,random_residual,3,20,abundant_controls,4,10.0,0.5,auroc,0.5755098362763723
multi_label,random_residual,3,20,abundant_controls,4,10.0,0.5,auprc,0.31493491927782696
multi_label,random_residual,3,20,abundant_controls,4,10.0,0.5,macro_f1,0.41321104764938354
multi_label,random_residual,3,20,abundant_controls,4,10.0,0.5,accuracy,0.44999998807907104
multi_label,random_residual,3,20,abundant_controls,4,10.0,0.5,nll,0.6952595710754395
multi_label,random_residual,3,20,abundant_controls,4,10.0,0.5,calibration_error,0.24173897504806519
multi_label,metadata_matched_residual,3,20,abundant_controls,0,10.0,0.5,auroc,0.5433285435040792
multi_label,metadata_matched_residual,3,20,abundant_controls,0,10.0,0.5,auprc,0.28731266657511395
multi_label,metadata_matched_residual,3,20,abundant_controls,0,10.0,0.5,macro_f1,0.3844699064890544
multi_label,metadata_matched_residual,3,20,abundant_controls,0,10.0,0.5,accuracy,0.4623333215713501
multi_label,metadata_matched_residual,3,20,abundant_controls,0,10.0,0.5,nll,0.6945505738258362
multi_label,metadata_matched_residual,3,20,abundant_controls,0,10.0,0.5,calibration_error,0.24317693710327148
multi_label,metadata_matched_residual,3,20,abundant_controls,1,10.0,0.5,auroc,0.5477326909701029
multi_label,metadata_matched_residual,3,20,abundant_controls,1,10.0,0.5,auprc,0.2847757736841838
multi_label,metadata_matched_residual,3,20,abundant_controls,1,10.0,0.5,macro_f1,0.3914053738117218
multi_label,metadata_matched_residual,3,20,abundant_controls,1,10.0,0.5,accuracy,0.4615555703639984
multi_label,metadata_matched_residual,3,20,abundant_controls,1,10.0,0.5,nll,0.6945512294769287
multi_label,metadata_matched_residual,3,20,abundant_controls,1,10.0,0.5,calibration_error,0.24343320727348328
multi_label,metadata_matched_residual,3,20,abundant_controls,2,10.0,0.5,auroc,0.5411850214004517
multi_label,metadata_matched_residual,3,20,abundant_controls,2,10.0,0.5,auprc,0.28715652227401733
multi_label,metadata_matched_residual,3,20,abundant_controls,2,10.0,0.5,macro_f1,0.39230350653330487
multi_label,metadata_matched_residual,3,20,abundant_controls,2,10.0,0.5,accuracy,0.46266666054725647
multi_label,metadata_matched_residual,3,20,abundant_controls,2,10.0,0.5,nll,0.6945353746414185
multi_label,metadata_matched_residual,3,20,abundant_controls,2,10.0,0.5,calibration_error,0.2426075041294098
multi_label,metadata_matched_residual,3,20,abundant_controls,3,10.0,0.5,auroc,0.5366622606913248
multi_label,metadata_matched_residual,3,20,abundant_controls,3,10.0,0.5,auprc,0.2925293892621994
multi_label,metadata_matched_residual,3,20,abundant_controls,3,10.0,0.5,macro_f1,0.3920065661271413
multi_label,metadata_matched_residual,3,20,abundant_controls,3,10.0,0.5,accuracy,0.45544445514678955
multi_label,metadata_matched_residual,3,20,abundant_controls,3,10.0,0.5,nll,0.6946371793746948
multi_label,metadata_matched_residual,3,20,abundant_controls,3,10.0,0.5,calibration_error,0.23781314492225647
multi_label,metadata_matched_residual,3,20,abundant_controls,4,10.0,0.5,auroc,0.5414347648620605
multi_label,metadata_matched_residual,3,20,abundant_controls,4,10.0,0.5,auprc,0.2859630137681961
multi_label,metadata_matched_residual,3,20,abundant_controls,4,10.0,0.5,macro_f1,0.38984522223472595
multi_label,metadata_matched_residual,3,20,abundant_controls,4,10.0,0.5,accuracy,0.45955556631088257
multi_label,metadata_matched_residual,3,20,abundant_controls,4,10.0,0.5,nll,0.6945627927780151
multi_label,metadata_matched_residual,3,20,abundant_controls,4,10.0,0.5,calibration_error,0.2404455542564392
multi_label,full_embedding_matched_residual,3,20,abundant_controls,0,10.0,0.5,auroc,0.5579759478569031
multi_label,full_embedding_matched_residual,3,20,abundant_controls,0,10.0,0.5,auprc,0.29438282549381256
multi_label,full_embedding_matched_residual,3,20,abundant_controls,0,10.0,0.5,macro_f1,0.39593441287676495
multi_label,full_embedding_matched_residual,3,20,abundant_controls,0,10.0,0.5,accuracy,0.4676666557788849
multi_label,full_embedding_matched_residual,3,20,abundant_controls,0,10.0,0.5,nll,0.6943862438201904
multi_label,full_embedding_matched_residual,3,20,abundant_controls,0,10.0,0.5,calibration_error,0.24317997694015503
multi_label,full_embedding_matched_residual,3,20,abundant_controls,1,10.0,0.5,auroc,0.5541266401608785
multi_label,full_embedding_matched_residual,3,20,abundant_controls,1,10.0,0.5,auprc,0.2881426165501277
multi_label,full_embedding_matched_residual,3,20,abundant_controls,1,10.0,0.5,macro_f1,0.3967304627100627
multi_label,full_embedding_matched_residual,3,20,abundant_controls,1,10.0,0.5,accuracy,0.46666666865348816
multi_label,full_embedding_matched_residual,3,20,abundant_controls,1,10.0,0.5,nll,0.6944296956062317
multi_label,full_embedding_matched_residual,3,20,abundant_controls,1,10.0,0.5,calibration_error,0.24339303374290466
multi_label,full_embedding_matched_residual,3,20,abundant_controls,2,10.0,0.5,auroc,0.550504187742869
multi_label,full_embedding_matched_residual,3,20,abundant_controls,2,10.0,0.5,auprc,0.29403889179229736
multi_label,full_embedding_matched_residual,3,20,abundant_controls,2,10.0,0.5,macro_f1,0.39147087931632996
multi_label,full_embedding_matched_residual,3,20,abundant_controls,2,10.0,0.5,accuracy,0.46655556559562683
multi_label,full_embedding_matched_residual,3,20,abundant_controls,2,10.0,0.5,nll,0.6943410634994507
multi_label,full_embedding_matched_residual,3,20,abundant_controls,2,10.0,0.5,calibration_error,0.2425294816493988
multi_label,full_embedding_matched_residual,3,20,abundant_controls,3,10.0,0.5,auroc,0.5456443826357523
multi_label,full_embedding_matched_residual,3,20,abundant_controls,3,10.0,0.5,auprc,0.296663835644722
multi_label,full_embedding_matched_residual,3,20,abundant_controls,3,10.0,0.5,macro_f1,0.39490851759910583
multi_label,full_embedding_matched_residual,3,20,abundant_controls,3,10.0,0.5,accuracy,0.46166667342185974
multi_label,full_embedding_matched_residual,3,20,abundant_controls,3,10.0,0.5,nll,0.6945279836654663
multi_label,full_embedding_matched_residual,3,20,abundant_controls,3,10.0,0.5,calibration_error,0.2378067672252655
multi_label,full_embedding_matched_residual,3,20,abundant_controls,4,10.0,0.5,auroc,0.5538569490114847
multi_label,full_embedding_matched_residual,3,20,abundant_controls,4,10.0,0.5,auprc,0.29429036875565845
multi_label,full_embedding_matched_residual,3,20,abundant_controls,4,10.0,0.5,macro_f1,0.401402215162913
multi_label,full_embedding_matched_residual,3,20,abundant_controls,4,10.0,0.5,accuracy,0.4703333377838135
multi_label,full_embedding_matched_residual,3,20,abundant_controls,4,10.0,0.5,nll,0.6943832635879517
multi_label,full_embedding_matched_residual,3,20,abundant_controls,4,10.0,0.5,calibration_error,0.24039554595947266
multi_label,anatomy_matched_residual,3,20,abundant_controls,0,10.0,0.5,auroc,0.5614981055259705
multi_label,anatomy_matched_residual,3,20,abundant_controls,0,10.0,0.5,auprc,0.2969483534495036
multi_label,anatomy_matched_residual,3,20,abundant_controls,0,10.0,0.5,macro_f1,0.3942493398984273
multi_label,anatomy_matched_residual,3,20,abundant_controls,0,10.0,0.5,accuracy,0.4721111059188843
multi_label,anatomy_matched_residual,3,20,abundant_controls,0,10.0,0.5,nll,0.6943202018737793
multi_label,anatomy_matched_residual,3,20,abundant_controls,0,10.0,0.5,calibration_error,0.24326765537261963
multi_label,anatomy_matched_residual,3,20,abundant_controls,1,10.0,0.5,auroc,0.5601288278897604
multi_label,anatomy_matched_residual,3,20,abundant_controls,1,10.0,0.5,auprc,0.29288622736930847
multi_label,anatomy_matched_residual,3,20,abundant_controls,1,10.0,0.5,macro_f1,0.40123918652534485
multi_label,anatomy_matched_residual,3,20,abundant_controls,1,10.0,0.5,accuracy,0.47699999809265137
multi_label,anatomy_matched_residual,3,20,abundant_controls,1,10.0,0.5,nll,0.6943363547325134
multi_label,anatomy_matched_residual,3,20,abundant_controls,1,10.0,0.5,calibration_error,0.24349787831306458
multi_label,anatomy_matched_residual,3,20,abundant_controls,2,10.0,0.5,auroc,0.5542017618815104
multi_label,anatomy_matched_residual,3,20,abundant_controls,2,10.0,0.5,auprc,0.29723726709683734
multi_label,anatomy_matched_residual,3,20,abundant_controls,2,10.0,0.5,macro_f1,0.3914823035399119
multi_label,anatomy_matched_residual,3,20,abundant_controls,2,10.0,0.5,accuracy,0.47055554389953613
multi_label,anatomy_matched_residual,3,20,abundant_controls,2,10.0,0.5,nll,0.6942824125289917
multi_label,anatomy_matched_residual,3,20,abundant_controls,2,10.0,0.5,calibration_error,0.24262526631355286
multi_label,anatomy_matched_residual,3,20,abundant_controls,3,10.0,0.5,auroc,0.5497827132542928
multi_label,anatomy_matched_residual,3,20,abundant_controls,3,10.0,0.5,auprc,0.2985776563485463
multi_label,anatomy_matched_residual,3,20,abundant_controls,3,10.0,0.5,macro_f1,0.39576616883277893
multi_label,anatomy_matched_residual,3,20,abundant_controls,3,10.0,0.5,accuracy,0.4690000116825104
multi_label,anatomy_matched_residual,3,20,abundant_controls,3,10.0,0.5,nll,0.6944819688796997
multi_label,anatomy_matched_residual,3,20,abundant_controls,3,10.0,0.5,calibration_error,0.2379041612148285
multi_label,anatomy_matched_residual,3,20,abundant_controls,4,10.0,0.5,auroc,0.5578898390134176
multi_label,anatomy_matched_residual,3,20,abundant_controls,4,10.0,0.5,auprc,0.29668161273002625
multi_label,anatomy_matched_residual,3,20,abundant_controls,4,10.0,0.5,macro_f1,0.40051228801409405
multi_label,anatomy_matched_residual,3,20,abundant_controls,4,10.0,0.5,accuracy,0.4758888781070709
multi_label,anatomy_matched_residual,3,20,abundant_controls,4,10.0,0.5,nll,0.6943538188934326
multi_label,anatomy_matched_residual,3,20,abundant_controls,4,10.0,0.5,calibration_error,0.24051982164382935
multi_label,shuffled_anatomy_match,3,20,abundant_controls,0,10.0,0.5,auroc,0.5622221628824869
multi_label,shuffled_anatomy_match,3,20,abundant_controls,0,10.0,0.5,auprc,0.2974213808774948
multi_label,shuffled_anatomy_match,3,20,abundant_controls,0,10.0,0.5,macro_f1,0.3955431481202443
multi_label,shuffled_anatomy_match,3,20,abundant_controls,0,10.0,0.5,accuracy,0.4731111228466034
multi_label,shuffled_anatomy_match,3,20,abundant_controls,0,10.0,0.5,nll,0.6942756175994873
multi_label,shuffled_anatomy_match,3,20,abundant_controls,0,10.0,0.5,calibration_error,0.24324780702590942
multi_label,shuffled_anatomy_match,3,20,abundant_controls,1,10.0,0.5,auroc,0.5644614100456238
multi_label,shuffled_anatomy_match,3,20,abundant_controls,1,10.0,0.5,auprc,0.2945968558390935
multi_label,shuffled_anatomy_match,3,20,abundant_controls,1,10.0,0.5,macro_f1,0.4066460033257802
multi_label,shuffled_anatomy_match,3,20,abundant_controls,1,10.0,0.5,accuracy,0.47999998927116394
multi_label,shuffled_anatomy_match,3,20,abundant_controls,1,10.0,0.5,nll,0.6943128705024719
multi_label,shuffled_anatomy_match,3,20,abundant_controls,1,10.0,0.5,calibration_error,0.24354252219200134
multi_label,shuffled_anatomy_match,3,20,abundant_controls,2,10.0,0.5,auroc,0.558105448881785
multi_label,shuffled_anatomy_match,3,20,abundant_controls,2,10.0,0.5,auprc,0.29906106491883594
multi_label,shuffled_anatomy_match,3,20,abundant_controls,2,10.0,0.5,macro_f1,0.3949841360251109
multi_label,shuffled_anatomy_match,3,20,abundant_controls,2,10.0,0.5,accuracy,0.4729999899864197
multi_label,shuffled_anatomy_match,3,20,abundant_controls,2,10.0,0.5,nll,0.6942249536514282
multi_label,shuffled_anatomy_match,3,20,abundant_controls,2,10.0,0.5,calibration_error,0.24263742566108704
multi_label,shuffled_anatomy_match,3,20,abundant_controls,3,10.0,0.5,auroc,0.5550539692242941
multi_label,shuffled_anatomy_match,3,20,abundant_controls,3,10.0,0.5,auprc,0.30064473549524945
multi_label,shuffled_anatomy_match,3,20,abundant_controls,3,10.0,0.5,macro_f1,0.39588061968485516
multi_label,shuffled_anatomy_match,3,20,abundant_controls,3,10.0,0.5,accuracy,0.46788889169692993
multi_label,shuffled_anatomy_match,3,20,abundant_controls,3,10.0,0.5,nll,0.6943889856338501
multi_label,shuffled_anatomy_match,3,20,abundant_controls,3,10.0,0.5,calibration_error,0.23789480328559875
multi_label,shuffled_anatomy_match,3,20,abundant_controls,4,10.0,0.5,auroc,0.5611804922421774
multi_label,shuffled_anatomy_match,3,20,abundant_controls,4,10.0,0.5,auprc,0.2983860373497009
multi_label,shuffled_anatomy_match,3,20,abundant_controls,4,10.0,0.5,macro_f1,0.4017024338245392
multi_label,shuffled_anatomy_match,3,20,abundant_controls,4,10.0,0.5,accuracy,0.4763333201408386
multi_label,shuffled_anatomy_match,3,20,abundant_controls,4,10.0,0.5,nll,0.6943221688270569
multi_label,shuffled_anatomy_match,3,20,abundant_controls,4,10.0,0.5,calibration_error,0.24054157733917236
multi_label,positive_prototype,5,5,balanced,0,10.0,0.1,auroc,0.5604652365048727
multi_label,positive_prototype,5,5,balanced,0,10.0,0.1,auprc,0.29508215685685474
multi_label,positive_prototype,5,5,balanced,0,10.0,0.1,macro_f1,0.4084642827510834
multi_label,positive_prototype,5,5,balanced,0,10.0,0.1,accuracy,0.2588889002799988
multi_label,positive_prototype,5,5,balanced,0,10.0,0.1,nll,0.7153939604759216
multi_label,positive_prototype,5,5,balanced,0,10.0,0.1,calibration_error,0.26331770420074463
multi_label,positive_prototype,5,5,balanced,1,10.0,0.1,auroc,0.5672559142112732
multi_label,positive_prototype,5,5,balanced,1,10.0,0.1,auprc,0.2957374354203542
multi_label,positive_prototype,5,5,balanced,1,10.0,0.1,macro_f1,0.40792369842529297
multi_label,positive_prototype,5,5,balanced,1,10.0,0.1,accuracy,0.25866666436195374
multi_label,positive_prototype,5,5,balanced,1,10.0,0.1,nll,0.7154229283332825
multi_label,positive_prototype,5,5,balanced,1,10.0,0.1,calibration_error,0.2635749876499176
multi_label,positive_prototype,5,5,balanced,2,10.0,0.1,auroc,0.5651775201161703
multi_label,positive_prototype,5,5,balanced,2,10.0,0.1,auprc,0.29780979951222736
multi_label,positive_prototype,5,5,balanced,2,10.0,0.1,macro_f1,0.40905341506004333
multi_label,positive_prototype,5,5,balanced,2,10.0,0.1,accuracy,0.2594444453716278
multi_label,positive_prototype,5,5,balanced,2,10.0,0.1,nll,0.7153868079185486
multi_label,positive_prototype,5,5,balanced,2,10.0,0.1,calibration_error,0.2628153860569
multi_label,positive_prototype,5,5,balanced,3,10.0,0.1,auroc,0.5620372096697489
multi_label,positive_prototype,5,5,balanced,3,10.0,0.1,auprc,0.30492328604062396
multi_label,positive_prototype,5,5,balanced,3,10.0,0.1,macro_f1,0.41487931211789447
multi_label,positive_prototype,5,5,balanced,3,10.0,0.1,accuracy,0.2643333375453949
multi_label,positive_prototype,5,5,balanced,3,10.0,0.1,nll,0.7149782180786133
multi_label,positive_prototype,5,5,balanced,3,10.0,0.1,calibration_error,0.2579357326030731
multi_label,positive_prototype,5,5,balanced,4,10.0,0.1,auroc,0.5683874289194742
multi_label,positive_prototype,5,5,balanced,4,10.0,0.1,auprc,0.30142808457215625
multi_label,positive_prototype,5,5,balanced,4,10.0,0.1,macro_f1,0.4117210805416107
multi_label,positive_prototype,5,5,balanced,4,10.0,0.1,accuracy,0.2616666555404663
multi_label,positive_prototype,5,5,balanced,4,10.0,0.1,nll,0.7151743769645691
multi_label,positive_prototype,5,5,balanced,4,10.0,0.1,calibration_error,0.2605969309806824
multi_label,global_negative_centroid,5,5,balanced,0,10.0,0.5,auroc,0.5668149590492249
multi_label,global_negative_centroid,5,5,balanced,0,10.0,0.5,auprc,0.3039662837982178
multi_label,global_negative_centroid,5,5,balanced,0,10.0,0.5,macro_f1,0.4086575508117676
multi_label,global_negative_centroid,5,5,balanced,0,10.0,0.5,accuracy,0.3449999988079071
multi_label,global_negative_centroid,5,5,balanced,0,10.0,0.5,nll,0.6989238858222961
multi_label,global_negative_centroid,5,5,balanced,0,10.0,0.5,calibration_error,0.2479609251022339
multi_label,global_negative_centroid,5,5,balanced,1,10.0,0.5,auroc,0.5631544391314188
multi_label,global_negative_centroid,5,5,balanced,1,10.0,0.5,auprc,0.2989681512117386
multi_label,global_negative_centroid,5,5,balanced,1,10.0,0.5,macro_f1,0.4136931399504344
multi_label,global_negative_centroid,5,5,balanced,1,10.0,0.5,accuracy,0.34877777099609375
multi_label,global_negative_centroid,5,5,balanced,1,10.0,0.5,nll,0.6990333199501038
multi_label,global_negative_centroid,5,5,balanced,1,10.0,0.5,calibration_error,0.24830719828605652
