regime,method,shot,negative_shot,support_protocol,seed,temperature,threshold,class,metric,value
single_label,global_negative_centroid,3,20,abundant_controls,4,0.5,nan,Fracture,auprc,0.4566945731639862
single_label,global_negative_centroid,3,20,abundant_controls,4,0.5,nan,Fracture,f1,0.48794063925743103
single_label,global_negative_centroid,3,20,abundant_controls,4,0.5,nan,Fracture,accuracy,0.6320000290870667
single_label,global_negative_centroid,3,20,abundant_controls,4,0.5,nan,Fracture,nll,0.5931546092033386
single_label,global_negative_centroid,3,20,abundant_controls,4,0.5,nan,Fracture,calibration_error,0.06259568780660629
single_label,global_negative_centroid,3,20,abundant_controls,4,0.5,nan,Cardiomegaly,auroc,0.6969000101089478
single_label,global_negative_centroid,3,20,abundant_controls,4,0.5,nan,Cardiomegaly,auprc,0.510884702205658
single_label,global_negative_centroid,3,20,abundant_controls,4,0.5,nan,Cardiomegaly,f1,0.49353232979774475
single_label,global_negative_centroid,3,20,abundant_controls,4,0.5,nan,Cardiomegaly,accuracy,0.6606666445732117
single_label,global_negative_centroid,3,20,abundant_controls,4,0.5,nan,Cardiomegaly,nll,0.582998514175415
single_label,global_negative_centroid,3,20,abundant_controls,4,0.5,nan,Cardiomegaly,calibration_error,0.035038284957408905
single_label,random_residual,3,20,abundant_controls,0,0.5,nan,No Finding,auroc,0.4832899868488312
single_label,random_residual,3,20,abundant_controls,0,0.5,nan,No Finding,auprc,0.32128170132637024
single_label,random_residual,3,20,abundant_controls,0,0.5,nan,No Finding,f1,0.3062880337238312
single_label,random_residual,3,20,abundant_controls,0,0.5,nan,No Finding,accuracy,0.5440000295639038
single_label,random_residual,3,20,abundant_controls,0,0.5,nan,No Finding,nll,0.6790234446525574
single_label,random_residual,3,20,abundant_controls,0,0.5,nan,No Finding,calibration_error,0.1001412570476532
single_label,random_residual,3,20,abundant_controls,0,0.5,nan,Fracture,auroc,0.5768020153045654
single_label,random_residual,3,20,abundant_controls,0,0.5,nan,Fracture,auprc,0.4027654826641083
single_label,random_residual,3,20,abundant_controls,0,0.5,nan,Fracture,f1,0.39444994926452637
single_label,random_residual,3,20,abundant_controls,0,0.5,nan,Fracture,accuracy,0.5926666855812073
single_label,random_residual,3,20,abundant_controls,0,0.5,nan,Fracture,nll,0.6371152997016907
single_label,random_residual,3,20,abundant_controls,0,0.5,nan,Fracture,calibration_error,0.05494365096092224
single_label,random_residual,3,20,abundant_controls,0,0.5,nan,Cardiomegaly,auroc,0.5878040194511414
single_label,random_residual,3,20,abundant_controls,0,0.5,nan,Cardiomegaly,auprc,0.41579100489616394
single_label,random_residual,3,20,abundant_controls,0,0.5,nan,Cardiomegaly,f1,0.40597015619277954
single_label,random_residual,3,20,abundant_controls,0,0.5,nan,Cardiomegaly,accuracy,0.6019999980926514
single_label,random_residual,3,20,abundant_controls,0,0.5,nan,Cardiomegaly,nll,0.6295710206031799
single_label,random_residual,3,20,abundant_controls,0,0.5,nan,Cardiomegaly,calibration_error,0.049107495695352554
single_label,random_residual,3,20,abundant_controls,1,0.5,nan,No Finding,auroc,0.5340080261230469
single_label,random_residual,3,20,abundant_controls,1,0.5,nan,No Finding,auprc,0.36752623319625854
single_label,random_residual,3,20,abundant_controls,1,0.5,nan,No Finding,f1,0.3484390676021576
single_label,random_residual,3,20,abundant_controls,1,0.5,nan,No Finding,accuracy,0.5686666369438171
single_label,random_residual,3,20,abundant_controls,1,0.5,nan,No Finding,nll,0.655581533908844
single_label,random_residual,3,20,abundant_controls,1,0.5,nan,No Finding,calibration_error,0.08012709766626358
single_label,random_residual,3,20,abundant_controls,1,0.5,nan,Fracture,auroc,0.6140459775924683
single_label,random_residual,3,20,abundant_controls,1,0.5,nan,Fracture,auprc,0.4200596511363983
single_label,random_residual,3,20,abundant_controls,1,0.5,nan,Fracture,f1,0.4233432114124298
single_label,random_residual,3,20,abundant_controls,1,0.5,nan,Fracture,accuracy,0.6113333106040955
single_label,random_residual,3,20,abundant_controls,1,0.5,nan,Fracture,nll,0.6223526000976562
single_label,random_residual,3,20,abundant_controls,1,0.5,nan,Fracture,calibration_error,0.02857063338160515
single_label,random_residual,3,20,abundant_controls,1,0.5,nan,Cardiomegaly,auroc,0.6098719835281372
single_label,random_residual,3,20,abundant_controls,1,0.5,nan,Cardiomegaly,auprc,0.4208641052246094
single_label,random_residual,3,20,abundant_controls,1,0.5,nan,Cardiomegaly,f1,0.4056224822998047
single_label,random_residual,3,20,abundant_controls,1,0.5,nan,Cardiomegaly,accuracy,0.6053333282470703
single_label,random_residual,3,20,abundant_controls,1,0.5,nan,Cardiomegaly,nll,0.6240227818489075
single_label,random_residual,3,20,abundant_controls,1,0.5,nan,Cardiomegaly,calibration_error,0.059706687927246094
single_label,random_residual,3,20,abundant_controls,2,0.5,nan,No Finding,auroc,0.488442987203598
single_label,random_residual,3,20,abundant_controls,2,0.5,nan,No Finding,auprc,0.3232203423976898
single_label,random_residual,3,20,abundant_controls,2,0.5,nan,No Finding,f1,0.3181357681751251
single_label,random_residual,3,20,abundant_controls,2,0.5,nan,No Finding,accuracy,0.5513333082199097
single_label,random_residual,3,20,abundant_controls,2,0.5,nan,No Finding,nll,0.6755033135414124
single_label,random_residual,3,20,abundant_controls,2,0.5,nan,No Finding,calibration_error,0.10479359328746796
single_label,random_residual,3,20,abundant_controls,2,0.5,nan,Fracture,auroc,0.6039199829101562
single_label,random_residual,3,20,abundant_controls,2,0.5,nan,Fracture,auprc,0.41693371534347534
single_label,random_residual,3,20,abundant_controls,2,0.5,nan,Fracture,f1,0.42315369844436646
single_label,random_residual,3,20,abundant_controls,2,0.5,nan,Fracture,accuracy,0.6146666407585144
single_label,random_residual,3,20,abundant_controls,2,0.5,nan,Fracture,nll,0.6260896921157837
single_label,random_residual,3,20,abundant_controls,2,0.5,nan,Fracture,calibration_error,0.033206529915332794
single_label,random_residual,3,20,abundant_controls,2,0.5,nan,Cardiomegaly,auroc,0.6115000247955322
single_label,random_residual,3,20,abundant_controls,2,0.5,nan,Cardiomegaly,auprc,0.45025011897087097
single_label,random_residual,3,20,abundant_controls,2,0.5,nan,Cardiomegaly,f1,0.4233432114124298
single_label,random_residual,3,20,abundant_controls,2,0.5,nan,Cardiomegaly,accuracy,0.6113333106040955
single_label,random_residual,3,20,abundant_controls,2,0.5,nan,Cardiomegaly,nll,0.6192796230316162
single_label,random_residual,3,20,abundant_controls,2,0.5,nan,Cardiomegaly,calibration_error,0.03270512446761131
single_label,random_residual,3,20,abundant_controls,3,0.5,nan,No Finding,auroc,0.5083940029144287
single_label,random_residual,3,20,abundant_controls,3,0.5,nan,No Finding,auprc,0.33111572265625
single_label,random_residual,3,20,abundant_controls,3,0.5,nan,No Finding,f1,0.3340122103691101
single_label,random_residual,3,20,abundant_controls,3,0.5,nan,No Finding,accuracy,0.5640000104904175
single_label,random_residual,3,20,abundant_controls,3,0.5,nan,No Finding,nll,0.6694207787513733
single_label,random_residual,3,20,abundant_controls,3,0.5,nan,No Finding,calibration_error,0.08685389906167984
single_label,random_residual,3,20,abundant_controls,3,0.5,nan,Fracture,auroc,0.6151639819145203
single_label,random_residual,3,20,abundant_controls,3,0.5,nan,Fracture,auprc,0.4253094792366028
single_label,random_residual,3,20,abundant_controls,3,0.5,nan,Fracture,f1,0.4305283725261688
single_label,random_residual,3,20,abundant_controls,3,0.5,nan,Fracture,accuracy,0.6119999885559082
single_label,random_residual,3,20,abundant_controls,3,0.5,nan,Fracture,nll,0.6213279962539673
single_label,random_residual,3,20,abundant_controls,3,0.5,nan,Fracture,calibration_error,0.027802251279354095
single_label,random_residual,3,20,abundant_controls,3,0.5,nan,Cardiomegaly,auroc,0.6059520244598389
single_label,random_residual,3,20,abundant_controls,3,0.5,nan,Cardiomegaly,auprc,0.4362391233444214
single_label,random_residual,3,20,abundant_controls,3,0.5,nan,Cardiomegaly,f1,0.4337349534034729
single_label,random_residual,3,20,abundant_controls,3,0.5,nan,Cardiomegaly,accuracy,0.6240000128746033
single_label,random_residual,3,20,abundant_controls,3,0.5,nan,Cardiomegaly,nll,0.6259116530418396
single_label,random_residual,3,20,abundant_controls,3,0.5,nan,Cardiomegaly,calibration_error,0.0355292409658432
single_label,random_residual,3,20,abundant_controls,4,0.5,nan,No Finding,auroc,0.5012519955635071
single_label,random_residual,3,20,abundant_controls,4,0.5,nan,No Finding,auprc,0.32794588804244995
single_label,random_residual,3,20,abundant_controls,4,0.5,nan,No Finding,f1,0.32415902614593506
single_label,random_residual,3,20,abundant_controls,4,0.5,nan,No Finding,accuracy,0.5580000281333923
single_label,random_residual,3,20,abundant_controls,4,0.5,nan,No Finding,nll,0.66963791847229
single_label,random_residual,3,20,abundant_controls,4,0.5,nan,No Finding,calibration_error,0.0956508070230484
single_label,random_residual,3,20,abundant_controls,4,0.5,nan,Fracture,auroc,0.6078460216522217
single_label,random_residual,3,20,abundant_controls,4,0.5,nan,Fracture,auprc,0.4043283760547638
single_label,random_residual,3,20,abundant_controls,4,0.5,nan,Fracture,f1,0.4589235186576843
single_label,random_residual,3,20,abundant_controls,4,0.5,nan,Fracture,accuracy,0.6179999709129333
single_label,random_residual,3,20,abundant_controls,4,0.5,nan,Fracture,nll,0.6246424317359924
single_label,random_residual,3,20,abundant_controls,4,0.5,nan,Fracture,calibration_error,0.028602860867977142
single_label,random_residual,3,20,abundant_controls,4,0.5,nan,Cardiomegaly,auroc,0.5971580147743225
single_label,random_residual,3,20,abundant_controls,4,0.5,nan,Cardiomegaly,auprc,0.4306563138961792
single_label,random_residual,3,20,abundant_controls,4,0.5,nan,Cardiomegaly,f1,0.42500001192092896
single_label,random_residual,3,20,abundant_controls,4,0.5,nan,Cardiomegaly,accuracy,0.6320000290870667
single_label,random_residual,3,20,abundant_controls,4,0.5,nan,Cardiomegaly,nll,0.6278696060180664
single_label,random_residual,3,20,abundant_controls,4,0.5,nan,Cardiomegaly,calibration_error,0.04428302124142647
single_label,metadata_matched_residual,3,20,abundant_controls,0,0.5,nan,No Finding,auroc,0.5306259989738464
single_label,metadata_matched_residual,3,20,abundant_controls,0,0.5,nan,No Finding,auprc,0.3610077500343323
single_label,metadata_matched_residual,3,20,abundant_controls,0,0.5,nan,No Finding,f1,0.33542975783348083
single_label,metadata_matched_residual,3,20,abundant_controls,0,0.5,nan,No Finding,accuracy,0.5773333311080933
single_label,metadata_matched_residual,3,20,abundant_controls,0,0.5,nan,No Finding,nll,0.6572662591934204
single_label,metadata_matched_residual,3,20,abundant_controls,0,0.5,nan,No Finding,calibration_error,0.08022808283567429
single_label,metadata_matched_residual,3,20,abundant_controls,0,0.5,nan,Fracture,auroc,0.6028580069541931
single_label,metadata_matched_residual,3,20,abundant_controls,0,0.5,nan,Fracture,auprc,0.4095253348350525
single_label,metadata_matched_residual,3,20,abundant_controls,0,0.5,nan,Fracture,f1,0.4019607901573181
single_label,metadata_matched_residual,3,20,abundant_controls,0,0.5,nan,Fracture,accuracy,0.5933333039283752
single_label,metadata_matched_residual,3,20,abundant_controls,0,0.5,nan,Fracture,nll,0.626853346824646
single_label,metadata_matched_residual,3,20,abundant_controls,0,0.5,nan,Fracture,calibration_error,0.04101111367344856
single_label,metadata_matched_residual,3,20,abundant_controls,0,0.5,nan,Cardiomegaly,auroc,0.6533780097961426
single_label,metadata_matched_residual,3,20,abundant_controls,0,0.5,nan,Cardiomegaly,auprc,0.47101056575775146
single_label,metadata_matched_residual,3,20,abundant_controls,0,0.5,nan,Cardiomegaly,f1,0.45419102907180786
single_label,metadata_matched_residual,3,20,abundant_controls,0,0.5,nan,Cardiomegaly,accuracy,0.6266666650772095
single_label,metadata_matched_residual,3,20,abundant_controls,0,0.5,nan,Cardiomegaly,nll,0.6039222478866577
single_label,metadata_matched_residual,3,20,abundant_controls,0,0.5,nan,Cardiomegaly,calibration_error,0.01256856694817543
single_label,metadata_matched_residual,3,20,abundant_controls,1,0.5,nan,No Finding,auroc,0.5146780014038086
single_label,metadata_matched_residual,3,20,abundant_controls,1,0.5,nan,No Finding,auprc,0.35298746824264526
single_label,metadata_matched_residual,3,20,abundant_controls,1,0.5,nan,No Finding,f1,0.3573603928089142
single_label,metadata_matched_residual,3,20,abundant_controls,1,0.5,nan,No Finding,accuracy,0.578000009059906
single_label,metadata_matched_residual,3,20,abundant_controls,1,0.5,nan,No Finding,nll,0.6676378846168518
single_label,metadata_matched_residual,3,20,abundant_controls,1,0.5,nan,No Finding,calibration_error,0.08407474309206009
single_label,metadata_matched_residual,3,20,abundant_controls,1,0.5,nan,Fracture,auroc,0.6051040291786194
single_label,metadata_matched_residual,3,20,abundant_controls,1,0.5,nan,Fracture,auprc,0.4209882915019989
single_label,metadata_matched_residual,3,20,abundant_controls,1,0.5,nan,Fracture,f1,0.4393063485622406
single_label,metadata_matched_residual,3,20,abundant_controls,1,0.5,nan,Fracture,accuracy,0.6119999885559082
single_label,metadata_matched_residual,3,20,abundant_controls,1,0.5,nan,Fracture,nll,0.6265318989753723
single_label,metadata_matched_residual,3,20,abundant_controls,1,0.5,nan,Fracture,calibration_error,0.039594799280166626
single_label,metadata_matched_residual,3,20,abundant_controls,1,0.5,nan,Cardiomegaly,auroc,0.631816029548645
single_label,metadata_matched_residual,3,20,abundant_controls,1,0.5,nan,Cardiomegaly,auprc,0.44067129492759705
single_label,metadata_matched_residual,3,20,abundant_controls,1,0.5,nan,Cardiomegaly,f1,0.42374616861343384
single_label,metadata_matched_residual,3,20,abundant_controls,1,0.5,nan,Cardiomegaly,accuracy,0.624666690826416
single_label,metadata_matched_residual,3,20,abundant_controls,1,0.5,nan,Cardiomegaly,nll,0.613339900970459
single_label,metadata_matched_residual,3,20,abundant_controls,1,0.5,nan,Cardiomegaly,calibration_error,0.031202182173728943
single_label,metadata_matched_residual,3,20,abundant_controls,2,0.5,nan,No Finding,auroc,0.5248299837112427
single_label,metadata_matched_residual,3,20,abundant_controls,2,0.5,nan,No Finding,auprc,0.3476240038871765
single_label,metadata_matched_residual,3,20,abundant_controls,2,0.5,nan,No Finding,f1,0.3489096462726593
single_label,metadata_matched_residual,3,20,abundant_controls,2,0.5,nan,No Finding,accuracy,0.5820000171661377
single_label,metadata_matched_residual,3,20,abundant_controls,2,0.5,nan,No Finding,nll,0.6590087413787842
single_label,metadata_matched_residual,3,20,abundant_controls,2,0.5,nan,No Finding,calibration_error,0.07258756458759308
single_label,metadata_matched_residual,3,20,abundant_controls,2,0.5,nan,Fracture,auroc,0.5933859944343567
single_label,metadata_matched_residual,3,20,abundant_controls,2,0.5,nan,Fracture,auprc,0.39323094487190247
single_label,metadata_matched_residual,3,20,abundant_controls,2,0.5,nan,Fracture,f1,0.40621963143348694
single_label,metadata_matched_residual,3,20,abundant_controls,2,0.5,nan,Fracture,accuracy,0.5926666855812073
single_label,metadata_matched_residual,3,20,abundant_controls,2,0.5,nan,Fracture,nll,0.6312440037727356
single_label,metadata_matched_residual,3,20,abundant_controls,2,0.5,nan,Fracture,calibration_error,0.04894736781716347
single_label,metadata_matched_residual,3,20,abundant_controls,2,0.5,nan,Cardiomegaly,auroc,0.6411179900169373
single_label,metadata_matched_residual,3,20,abundant_controls,2,0.5,nan,Cardiomegaly,auprc,0.46781155467033386
single_label,metadata_matched_residual,3,20,abundant_controls,2,0.5,nan,Cardiomegaly,f1,0.4444444477558136
single_label,metadata_matched_residual,3,20,abundant_controls,2,0.5,nan,Cardiomegaly,accuracy,0.6266666650772095
single_label,metadata_matched_residual,3,20,abundant_controls,2,0.5,nan,Cardiomegaly,nll,0.607408881187439
single_label,metadata_matched_residual,3,20,abundant_controls,2,0.5,nan,Cardiomegaly,calibration_error,0.030497968196868896
single_label,metadata_matched_residual,3,20,abundant_controls,3,0.5,nan,No Finding,auroc,0.5163159966468811
single_label,metadata_matched_residual,3,20,abundant_controls,3,0.5,nan,No Finding,auprc,0.3427955210208893
single_label,metadata_matched_residual,3,20,abundant_controls,3,0.5,nan,No Finding,f1,0.33915725350379944
single_label,metadata_matched_residual,3,20,abundant_controls,3,0.5,nan,No Finding,accuracy,0.5713333487510681
single_label,metadata_matched_residual,3,20,abundant_controls,3,0.5,nan,No Finding,nll,0.6627056002616882
single_label,metadata_matched_residual,3,20,abundant_controls,3,0.5,nan,No Finding,calibration_error,0.081450454890728
single_label,metadata_matched_residual,3,20,abundant_controls,3,0.5,nan,Fracture,auroc,0.6213200092315674
single_label,metadata_matched_residual,3,20,abundant_controls,3,0.5,nan,Fracture,auprc,0.4128573536872864
single_label,metadata_matched_residual,3,20,abundant_controls,3,0.5,nan,Fracture,f1,0.41109970211982727
single_label,metadata_matched_residual,3,20,abundant_controls,3,0.5,nan,Fracture,accuracy,0.6179999709129333
single_label,metadata_matched_residual,3,20,abundant_controls,3,0.5,nan,Fracture,nll,0.6194173693656921
single_label,metadata_matched_residual,3,20,abundant_controls,3,0.5,nan,Fracture,calibration_error,0.03238225355744362
single_label,metadata_matched_residual,3,20,abundant_controls,3,0.5,nan,Cardiomegaly,auroc,0.6477299928665161
single_label,metadata_matched_residual,3,20,abundant_controls,3,0.5,nan,Cardiomegaly,auprc,0.48165953159332275
single_label,metadata_matched_residual,3,20,abundant_controls,3,0.5,nan,Cardiomegaly,f1,0.47438329458236694
single_label,metadata_matched_residual,3,20,abundant_controls,3,0.5,nan,Cardiomegaly,accuracy,0.6306666731834412
single_label,metadata_matched_residual,3,20,abundant_controls,3,0.5,nan,Cardiomegaly,nll,0.6048907041549683
single_label,metadata_matched_residual,3,20,abundant_controls,3,0.5,nan,Cardiomegaly,calibration_error,0.020829956978559494
single_label,metadata_matched_residual,3,20,abundant_controls,4,0.5,nan,No Finding,auroc,0.5177119970321655
single_label,metadata_matched_residual,3,20,abundant_controls,4,0.5,nan,No Finding,auprc,0.3449249267578125
single_label,metadata_matched_residual,3,20,abundant_controls,4,0.5,nan,No Finding,f1,0.3298097252845764
single_label,metadata_matched_residual,3,20,abundant_controls,4,0.5,nan,No Finding,accuracy,0.5773333311080933
single_label,metadata_matched_residual,3,20,abundant_controls,4,0.5,nan,No Finding,nll,0.6611021161079407
single_label,metadata_matched_residual,3,20,abundant_controls,4,0.5,nan,No Finding,calibration_error,0.07749275863170624
single_label,metadata_matched_residual,3,20,abundant_controls,4,0.5,nan,Fracture,auroc,0.6068599820137024
single_label,metadata_matched_residual,3,20,abundant_controls,4,0.5,nan,Fracture,auprc,0.40501850843429565
single_label,metadata_matched_residual,3,20,abundant_controls,4,0.5,nan,Fracture,f1,0.42465752363204956
single_label,metadata_matched_residual,3,20,abundant_controls,4,0.5,nan,Fracture,accuracy,0.6079999804496765
single_label,metadata_matched_residual,3,20,abundant_controls,4,0.5,nan,Fracture,nll,0.6257688999176025
single_label,metadata_matched_residual,3,20,abundant_controls,4,0.5,nan,Fracture,calibration_error,0.03468470647931099
single_label,metadata_matched_residual,3,20,abundant_controls,4,0.5,nan,Cardiomegaly,auroc,0.648796021938324
single_label,metadata_matched_residual,3,20,abundant_controls,4,0.5,nan,Cardiomegaly,auprc,0.4601903259754181
single_label,metadata_matched_residual,3,20,abundant_controls,4,0.5,nan,Cardiomegaly,f1,0.45736435055732727
single_label,metadata_matched_residual,3,20,abundant_controls,4,0.5,nan,Cardiomegaly,accuracy,0.6266666650772095
single_label,metadata_matched_residual,3,20,abundant_controls,4,0.5,nan,Cardiomegaly,nll,0.6062560677528381
single_label,metadata_matched_residual,3,20,abundant_controls,4,0.5,nan,Cardiomegaly,calibration_error,0.023792210966348648
single_label,full_embedding_matched_residual,3,20,abundant_controls,0,0.5,nan,No Finding,auroc,0.5196239948272705
single_label,full_embedding_matched_residual,3,20,abundant_controls,0,0.5,nan,No Finding,auprc,0.3521386384963989
single_label,full_embedding_matched_residual,3,20,abundant_controls,0,0.5,nan,No Finding,f1,0.34468525648117065
single_label,full_embedding_matched_residual,3,20,abundant_controls,0,0.5,nan,No Finding,accuracy,0.5766666531562805
single_label,full_embedding_matched_residual,3,20,abundant_controls,0,0.5,nan,No Finding,nll,0.6610186696052551
single_label,full_embedding_matched_residual,3,20,abundant_controls,0,0.5,nan,No Finding,calibration_error,0.0781949907541275
single_label,full_embedding_matched_residual,3,20,abundant_controls,0,0.5,nan,Fracture,auroc,0.6371960043907166
single_label,full_embedding_matched_residual,3,20,abundant_controls,0,0.5,nan,Fracture,auprc,0.4399111866950989
single_label,full_embedding_matched_residual,3,20,abundant_controls,0,0.5,nan,Fracture,f1,0.43556442856788635
single_label,full_embedding_matched_residual,3,20,abundant_controls,0,0.5,nan,Fracture,accuracy,0.6233333349227905
single_label,full_embedding_matched_residual,3,20,abundant_controls,0,0.5,nan,Fracture,nll,0.6118050813674927
single_label,full_embedding_matched_residual,3,20,abundant_controls,0,0.5,nan,Fracture,calibration_error,0.028483789414167404
single_label,full_embedding_matched_residual,3,20,abundant_controls,0,0.5,nan,Cardiomegaly,auroc,0.6769300103187561
single_label,full_embedding_matched_residual,3,20,abundant_controls,0,0.5,nan,Cardiomegaly,auprc,0.48940521478652954
single_label,full_embedding_matched_residual,3,20,abundant_controls,0,0.5,nan,Cardiomegaly,f1,0.48155340552330017
single_label,full_embedding_matched_residual,3,20,abundant_controls,0,0.5,nan,Cardiomegaly,accuracy,0.6439999938011169
single_label,full_embedding_matched_residual,3,20,abundant_controls,0,0.5,nan,Cardiomegaly,nll,0.5931011438369751
single_label,full_embedding_matched_residual,3,20,abundant_controls,0,0.5,nan,Cardiomegaly,calibration_error,0.03359302133321762
single_label,full_embedding_matched_residual,3,20,abundant_controls,1,0.5,nan,No Finding,auroc,0.5262719988822937
single_label,full_embedding_matched_residual,3,20,abundant_controls,1,0.5,nan,No Finding,auprc,0.3708230257034302
single_label,full_embedding_matched_residual,3,20,abundant_controls,1,0.5,nan,No Finding,f1,0.3652876019477844
single_label,full_embedding_matched_residual,3,20,abundant_controls,1,0.5,nan,No Finding,accuracy,0.5806666612625122
single_label,full_embedding_matched_residual,3,20,abundant_controls,1,0.5,nan,No Finding,nll,0.6587163805961609
single_label,full_embedding_matched_residual,3,20,abundant_controls,1,0.5,nan,No Finding,calibration_error,0.07311207056045532
single_label,full_embedding_matched_residual,3,20,abundant_controls,1,0.5,nan,Fracture,auroc,0.6569399833679199
single_label,full_embedding_matched_residual,3,20,abundant_controls,1,0.5,nan,Fracture,auprc,0.46500876545906067
single_label,full_embedding_matched_residual,3,20,abundant_controls,1,0.5,nan,Fracture,f1,0.4772946834564209
single_label,full_embedding_matched_residual,3,20,abundant_controls,1,0.5,nan,Fracture,accuracy,0.6393333077430725
single_label,full_embedding_matched_residual,3,20,abundant_controls,1,0.5,nan,Fracture,nll,0.6004863977432251
single_label,full_embedding_matched_residual,3,20,abundant_controls,1,0.5,nan,Fracture,calibration_error,0.028669945895671844
single_label,full_embedding_matched_residual,3,20,abundant_controls,1,0.5,nan,Cardiomegaly,auroc,0.6658620238304138
single_label,full_embedding_matched_residual,3,20,abundant_controls,1,0.5,nan,Cardiomegaly,auprc,0.47467291355133057
single_label,full_embedding_matched_residual,3,20,abundant_controls,1,0.5,nan,Cardiomegaly,f1,0.45790553092956543
single_label,full_embedding_matched_residual,3,20,abundant_controls,1,0.5,nan,Cardiomegaly,accuracy,0.6480000019073486
single_label,full_embedding_matched_residual,3,20,abundant_controls,1,0.5,nan,Cardiomegaly,nll,0.5983036160469055
single_label,full_embedding_matched_residual,3,20,abundant_controls,1,0.5,nan,Cardiomegaly,calibration_error,0.028769897297024727
single_label,full_embedding_matched_residual,3,20,abundant_controls,2,0.5,nan,No Finding,auroc,0.5212640166282654
single_label,full_embedding_matched_residual,3,20,abundant_controls,2,0.5,nan,No Finding,auprc,0.34863442182540894
single_label,full_embedding_matched_residual,3,20,abundant_controls,2,0.5,nan,No Finding,f1,0.3467492163181305
single_label,full_embedding_matched_residual,3,20,abundant_controls,2,0.5,nan,No Finding,accuracy,0.578000009059906
single_label,full_embedding_matched_residual,3,20,abundant_controls,2,0.5,nan,No Finding,nll,0.6593195199966431
single_label,full_embedding_matched_residual,3,20,abundant_controls,2,0.5,nan,No Finding,calibration_error,0.07606931775808334
single_label,full_embedding_matched_residual,3,20,abundant_controls,2,0.5,nan,Fracture,auroc,0.6409080028533936
single_label,full_embedding_matched_residual,3,20,abundant_controls,2,0.5,nan,Fracture,auprc,0.4362403154373169
single_label,full_embedding_matched_residual,3,20,abundant_controls,2,0.5,nan,Fracture,f1,0.4369414150714874
single_label,full_embedding_matched_residual,3,20,abundant_controls,2,0.5,nan,Fracture,accuracy,0.621999979019165
single_label,full_embedding_matched_residual,3,20,abundant_controls,2,0.5,nan,Fracture,nll,0.6102162003517151
single_label,full_embedding_matched_residual,3,20,abundant_controls,2,0.5,nan,Fracture,calibration_error,0.02595789171755314
single_label,full_embedding_matched_residual,3,20,abundant_controls,2,0.5,nan,Cardiomegaly,auroc,0.681414008140564
single_label,full_embedding_matched_residual,3,20,abundant_controls,2,0.5,nan,Cardiomegaly,auprc,0.5053659677505493
single_label,full_embedding_matched_residual,3,20,abundant_controls,2,0.5,nan,Cardiomegaly,f1,0.5
single_label,full_embedding_matched_residual,3,20,abundant_controls,2,0.5,nan,Cardiomegaly,accuracy,0.6586666703224182
single_label,full_embedding_matched_residual,3,20,abundant_controls,2,0.5,nan,Cardiomegaly,nll,0.5911151766777039
single_label,full_embedding_matched_residual,3,20,abundant_controls,2,0.5,nan,Cardiomegaly,calibration_error,0.025632286444306374
single_label,full_embedding_matched_residual,3,20,abundant_controls,3,0.5,nan,No Finding,auroc,0.5082979798316956
single_label,full_embedding_matched_residual,3,20,abundant_controls,3,0.5,nan,No Finding,auprc,0.3421459496021271
single_label,full_embedding_matched_residual,3,20,abundant_controls,3,0.5,nan,No Finding,f1,0.34273773431777954
single_label,full_embedding_matched_residual,3,20,abundant_controls,3,0.5,nan,No Finding,accuracy,0.5806666612625122
single_label,full_embedding_matched_residual,3,20,abundant_controls,3,0.5,nan,No Finding,nll,0.6649603843688965
single_label,full_embedding_matched_residual,3,20,abundant_controls,3,0.5,nan,No Finding,calibration_error,0.08520069718360901
single_label,full_embedding_matched_residual,3,20,abundant_controls,3,0.5,nan,Fracture,auroc,0.6607699990272522
single_label,full_embedding_matched_residual,3,20,abundant_controls,3,0.5,nan,Fracture,auprc,0.4420391917228699
single_label,full_embedding_matched_residual,3,20,abundant_controls,3,0.5,nan,Fracture,f1,0.4656716287136078
single_label,full_embedding_matched_residual,3,20,abundant_controls,3,0.5,nan,Fracture,accuracy,0.6420000195503235
single_label,full_embedding_matched_residual,3,20,abundant_controls,3,0.5,nan,Fracture,nll,0.6046391725540161
single_label,full_embedding_matched_residual,3,20,abundant_controls,3,0.5,nan,Fracture,calibration_error,0.04063509404659271
single_label,full_embedding_matched_residual,3,20,abundant_controls,3,0.5,nan,Cardiomegaly,auroc,0.6725000143051147
single_label,full_embedding_matched_residual,3,20,abundant_controls,3,0.5,nan,Cardiomegaly,auprc,0.5055321455001831
single_label,full_embedding_matched_residual,3,20,abundant_controls,3,0.5,nan,Cardiomegaly,f1,0.5048169493675232
single_label,full_embedding_matched_residual,3,20,abundant_controls,3,0.5,nan,Cardiomegaly,accuracy,0.6573333144187927
single_label,full_embedding_matched_residual,3,20,abundant_controls,3,0.5,nan,Cardiomegaly,nll,0.5930181741714478
single_label,full_embedding_matched_residual,3,20,abundant_controls,3,0.5,nan,Cardiomegaly,calibration_error,0.021087847650051117
single_label,full_embedding_matched_residual,3,20,abundant_controls,4,0.5,nan,No Finding,auroc,0.5090619921684265
single_label,full_embedding_matched_residual,3,20,abundant_controls,4,0.5,nan,No Finding,auprc,0.34672683477401733
single_label,full_embedding_matched_residual,3,20,abundant_controls,4,0.5,nan,No Finding,f1,0.31759655475616455
single_label,full_embedding_matched_residual,3,20,abundant_controls,4,0.5,nan,No Finding,accuracy,0.5759999752044678
