pair,target,confounder,method,rho,shot,seed,metric,value
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,3,4,brier,0.2500113248825073
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,3,4,ece,0.02028230018913746
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,3,4,sms_raw_logit,0.02241314947605133
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,3,4,sms_fixed_reference,1.1002269983291626
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,3,4,ranking_disagreement,0.497230589389801
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,3,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,3,4,d0_auroc,0.5152999758720398
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,3,4,d1_auroc,0.5090000033378601
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,3,4,worst_nuisance_auroc,0.5090000033378601
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,4,auroc,0.5318999886512756
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,4,auprc,0.5141334533691406
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,4,brier,0.24955926835536957
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,4,ece,0.0023141202982515097
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,4,sms_raw_logit,0.01795375347137451
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,4,sms_fixed_reference,1.0833516120910645
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,4,ranking_disagreement,0.4940287470817566
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,4,d0_auroc,0.5418999791145325
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,4,d1_auroc,0.5221999883651733
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,5,4,worst_nuisance_auroc,0.5221999883651733
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,4,auroc,0.5197749733924866
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,4,auprc,0.5027389526367188
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,4,brier,0.24985817074775696
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,4,ece,0.02925347164273262
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,4,sms_raw_logit,0.012967624701559544
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,4,sms_fixed_reference,1.0913119316101074
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,4,ranking_disagreement,0.4870426058769226
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,4,d0_auroc,0.5573999881744385
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,4,d1_auroc,0.4797999858856201
Pneumothorax__Support Devices,Pneumothorax,Support Devices,binary_protonet_random,,10,4,worst_nuisance_auroc,0.4797999858856201
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,4,auroc,0.6295750141143799
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,4,auprc,0.60340416431427
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,4,f1,0.6643233895301819
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,4,brier,0.24061079323291779
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,4,ece,0.06368393450975418
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,4,sms_raw_logit,0.04357118532061577
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,4,sms_fixed_reference,1.0528678894042969
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,4,ranking_disagreement,0.4778822064399719
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,4,support_swap_flip_rate,0.2574999928474426
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,4,d0_auroc,0.6392999887466431
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,4,d1_auroc,0.6198999881744385
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,1,4,worst_nuisance_auroc,0.6198999881744385
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,4,auroc,0.6294749975204468
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,4,auprc,0.6145834922790527
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,4,f1,0.6774193644523621
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,4,brier,0.23750968277454376
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,4,ece,0.03512679412961006
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,4,sms_raw_logit,0.022091219201683998
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,4,sms_fixed_reference,1.006193995475769
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,4,ranking_disagreement,0.44804510474205017
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,4,support_swap_flip_rate,0.2475000023841858
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,4,d0_auroc,0.6700999736785889
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,4,d1_auroc,0.5898000001907349
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,3,4,worst_nuisance_auroc,0.5898000001907349
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,4,auroc,0.6879249811172485
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,4,auprc,0.6608464121818542
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,4,f1,0.6818181872367859
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,4,brier,0.23309113085269928
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,4,ece,0.08176642656326294
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,4,sms_raw_logit,0.01880999654531479
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,4,sms_fixed_reference,0.9712840914726257
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,4,ranking_disagreement,0.42754921317100525
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,4,support_swap_flip_rate,0.20250000059604645
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,4,d0_auroc,0.7361000180244446
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,4,d1_auroc,0.6410999894142151
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,5,4,worst_nuisance_auroc,0.6410999894142151
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,4,auroc,0.7243250012397766
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,4,auprc,0.7022957801818848
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,4,f1,0.7038461565971375
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,4,brier,0.21596679091453552
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,4,ece,0.0729478970170021
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,4,sms_raw_logit,0.012769825756549835
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,4,sms_fixed_reference,0.8568311929702759
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,4,ranking_disagreement,0.3776441216468811
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,4,support_swap_flip_rate,0.24250000715255737
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,4,d0_auroc,0.7964000105857849
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,4,d1_auroc,0.6561999917030334
Edema__Cardiomegaly,Edema,Cardiomegaly,binary_protonet_random,,10,4,worst_nuisance_auroc,0.6561999917030334
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,4,auroc,0.49572500586509705
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,4,auprc,0.5084468722343445
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,4,brier,0.25045621395111084
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,4,ece,0.0072152698412537575
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,4,sms_raw_logit,0.02115401066839695
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,4,sms_fixed_reference,0.582465648651123
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,4,ranking_disagreement,0.5054073333740234
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,4,d0_auroc,0.5127999782562256
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,4,d1_auroc,0.4823000133037567
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,1,4,worst_nuisance_auroc,0.4823000133037567
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,4,auroc,0.5141749978065491
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,4,auprc,0.5195793509483337
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,4,brier,0.2501252591609955
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,4,ece,0.016757117584347725
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,4,sms_raw_logit,0.011320032179355621
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,4,sms_fixed_reference,0.5556829571723938
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,4,ranking_disagreement,0.48605871200561523
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,4,d0_auroc,0.5091000199317932
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,4,d1_auroc,0.5192000269889832
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,3,4,worst_nuisance_auroc,0.5091000199317932
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,4,auroc,0.5450124740600586
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,4,auprc,0.5275269746780396
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,4,brier,0.2490527182817459
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,4,ece,0.025433160364627838
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,4,sms_raw_logit,0.009528475813567638
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,4,sms_fixed_reference,0.5749599933624268
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,4,ranking_disagreement,0.5067481994628906
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,4,d0_auroc,0.5564500093460083
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,4,d1_auroc,0.5339000225067139
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,5,4,worst_nuisance_auroc,0.5339000225067139
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,10,4,auroc,0.5413500070571899
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,10,4,auprc,0.5166411995887756
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,10,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,10,4,brier,0.24959732592105865
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,10,4,ece,0.01680487021803856
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,10,4,sms_raw_logit,0.0066597419790923595
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,10,4,sms_fixed_reference,0.5604616403579712
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,10,4,ranking_disagreement,0.4712029993534088
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,10,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,10,4,d0_auroc,0.5863999724388123
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,10,4,d1_auroc,0.4968000054359436
Pneumothorax__Support Devices,Pneumothorax,Support Devices,adapter_only,0.7,10,4,worst_nuisance_auroc,0.4968000054359436
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,1,4,auroc,0.6413249969482422
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,1,4,auprc,0.6241953372955322
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,1,4,f1,0.6690140962600708
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,1,4,brier,0.23872050642967224
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,1,4,ece,0.07098893076181412
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,1,4,sms_raw_logit,0.022031357511878014
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,1,4,sms_fixed_reference,0.5323727130889893
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,1,4,ranking_disagreement,0.46809524297714233
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,1,4,support_swap_flip_rate,0.2574999928474426
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,1,4,d0_auroc,0.6563000082969666
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,1,4,d1_auroc,0.6270999908447266
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,1,4,worst_nuisance_auroc,0.6270999908447266
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,3,4,auroc,0.6434500217437744
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,3,4,auprc,0.6251882910728455
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,3,4,f1,0.6843100190162659
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,3,4,brier,0.23320934176445007
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,3,4,ece,0.03170115128159523
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,3,4,sms_raw_logit,0.011816131882369518
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,3,4,sms_fixed_reference,0.5381921529769897
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,3,4,ranking_disagreement,0.4507017433643341
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,3,4,support_swap_flip_rate,0.29750001430511475
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,3,4,d0_auroc,0.6970000267028809
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,3,4,d1_auroc,0.5906000137329102
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,3,4,worst_nuisance_auroc,0.5906000137329102
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,5,4,auroc,0.7062749862670898
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,5,4,auprc,0.6811987161636353
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,5,4,f1,0.7007299065589905
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,5,4,brier,0.22590038180351257
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,5,4,ece,0.08699419349431992
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,5,4,sms_raw_logit,0.009765833616256714
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,5,4,sms_fixed_reference,0.5042743682861328
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,5,4,ranking_disagreement,0.4118671715259552
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,5,4,support_swap_flip_rate,0.2574999928474426
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,5,4,d0_auroc,0.7641000151634216
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,5,4,d1_auroc,0.6504999995231628
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,5,4,worst_nuisance_auroc,0.6504999995231628
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,10,4,auroc,0.7477250099182129
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,10,4,auprc,0.7307745218276978
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,10,4,f1,0.7054545283317566
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,10,4,brier,0.2224528193473816
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,10,4,ece,0.10703687369823456
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,10,4,sms_raw_logit,0.006883212365210056
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,10,4,sms_fixed_reference,0.4618505537509918
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,10,4,ranking_disagreement,0.35652077198028564
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,10,4,support_swap_flip_rate,0.1899999976158142
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,10,4,d0_auroc,0.8183000087738037
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,10,4,d1_auroc,0.6775000095367432
Edema__Cardiomegaly,Edema,Cardiomegaly,adapter_only,0.7,10,4,worst_nuisance_auroc,0.6775000095367432
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.7,1,4,auroc,0.5007500052452087
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.7,1,4,auprc,0.5055221915245056
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.7,1,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.7,1,4,brier,0.2501867413520813
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.7,1,4,ece,0.0036569610238075256
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.7,1,4,sms_raw_logit,0.01563052460551262
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.7,1,4,sms_fixed_reference,0.43037906289100647
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.7,1,4,ranking_disagreement,0.4906390905380249
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.7,1,4,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.7,1,4,d0_auroc,0.5083000063896179
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.7,1,4,d1_auroc,0.49390000104904175
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.7,1,4,worst_nuisance_auroc,0.49390000104904175
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.7,3,4,auroc,0.5149499773979187
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.7,3,4,auprc,0.5122976303100586
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.7,3,4,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.7,3,4,brier,0.2503320574760437
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.7,3,4,ece,0.011661650612950325
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.7,3,4,sms_raw_logit,0.009963639080524445
