pair,target,confounder,method,rho,shot,metric,n_seeds,mean,std,ci95_low,ci95_high
Edema__Cardiomegaly,Edema,Cardiomegaly,mean_difference_projection,,10,sms_fixed_reference,5,0.812400507926941,0.02235692157071372,0.7928038021382401,0.8319972137156418
Edema__Cardiomegaly,Edema,Cardiomegaly,mean_difference_projection,,10,ranking_disagreement,5,0.40485313534736633,0.0064146597937318065,0.39923043812964926,0.4104758325650834
Edema__Cardiomegaly,Edema,Cardiomegaly,mean_difference_projection,,10,support_swap_flip_rate,5,0.2990000039339066,0.04310597677065474,0.26121594936998793,0.3367840584978252
Edema__Cardiomegaly,Edema,Cardiomegaly,mean_difference_projection,,10,d0_auroc,5,0.7202600121498108,0.040526587193761586,0.6847368922361721,0.7557831320634496
Edema__Cardiomegaly,Edema,Cardiomegaly,mean_difference_projection,,10,d1_auroc,5,0.6102599978446961,0.03157937354807983,0.5825794564760729,0.6379405392133193
Edema__Cardiomegaly,Edema,Cardiomegaly,mean_difference_projection,,10,worst_nuisance_auroc,5,0.6102599978446961,0.03157937354807983,0.5825794564760729,0.6379405392133193
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,1,auroc,5,0.5321300029754639,0.01966640560797722,0.514891638408956,0.5493683675419717
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,1,auprc,5,0.5321026563644409,0.006587520362714647,0.5263284401774369,0.5378768725514449
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,1,f1,5,0.6668892741203308,0.0004977209720119962,0.6664530024528503,0.6673255457878113
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,1,brier,5,0.24967487454414367,0.00035663273864069246,0.24936227216587548,0.24998747692241186
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,1,ece,5,0.00973796183243394,0.011947804761521331,-0.0007347507899997455,0.020210674454867624
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,1,sms_raw_logit,5,0.04167919382452965,0.0016775243338568375,0.040208778914319385,0.043149608734739914
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,1,sms_fixed_reference,5,1.0873329639434814,0.017059530699249238,1.0723796259828373,1.1022863019041256
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,1,ranking_disagreement,5,0.5131553769111633,0.008351280710608328,0.505835156614867,0.5204755972074596
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,1,support_swap_flip_rate,5,0.003999999910593033,0.008944271710079103,-0.0038399999141693108,0.011839999735355378
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,1,d0_auroc,5,0.54617999792099,0.016513378345144065,0.5317053836059673,0.5606546122360128
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,1,d1_auroc,5,0.5176600039005279,0.02965979276802279,0.4916620492720085,0.5436579585290473
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,1,worst_nuisance_auroc,5,0.5161599934101104,0.026850087566294627,0.4926248539780882,0.5396951328421327
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,3,auroc,5,0.5377924919128418,0.014920206418149038,0.5247143543634324,0.5508706294622513
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,3,auprc,5,0.5355329394340516,0.023234999352754117,0.5151665645341622,0.5558993143339409
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,3,f1,5,0.6668892741203308,0.0004977209720119962,0.6664530024528503,0.6673255457878113
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,3,brier,5,0.2488117426633835,0.0013747161890086174,0.24760675079481353,0.25001673453195344
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,3,ece,5,0.01438552476465702,0.011597525579369949,0.004219845382681596,0.024551204146632442
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,3,sms_raw_logit,5,0.02336103729903698,0.0013483131662148525,0.022179188700348143,0.024542885897725818
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,3,sms_fixed_reference,5,1.1132306575775146,0.047191486796160746,1.0718654955827989,1.1545958195722303
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,3,ranking_disagreement,5,0.5015739321708679,0.022048988322189683,0.4822471417752499,0.5209007225664858
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,3,support_swap_flip_rate,5,0.0125,0.02795084971874737,-0.011999999999999997,0.037
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,3,d0_auroc,5,0.563699996471405,0.011654124194980308,0.5534847062154702,0.5739152867273398
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,3,d1_auroc,5,0.5114800035953522,0.030310438579635585,0.4849117327673284,0.5380482744233759
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,3,worst_nuisance_auroc,5,0.511219996213913,0.02982510443212073,0.48507713952298215,0.5373628529048439
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,5,auroc,5,0.5572649955749511,0.0368940678601388,0.524925919243861,0.5896040719060412
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,5,auprc,5,0.5482146978378296,0.036461503377827505,0.5162547809928827,0.5801746146827765
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,5,f1,5,0.6691583514213562,0.003334842024527424,0.6662352335046181,0.6720814693380942
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,5,brier,5,0.247457754611969,0.0027585468916652366,0.2450397816513664,0.24987572757257162
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,5,ece,5,0.015381409786641598,0.009322093964891103,0.007210234153771878,0.023552585419511315
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,5,sms_raw_logit,5,0.017619944736361505,0.001058278160670732,0.01669232302906713,0.01854756644365588
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,5,sms_fixed_reference,5,1.102806282043457,0.03925810800878234,1.0683950331585959,1.1372175309283181
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,5,ranking_disagreement,5,0.4915125072002411,0.026751085967554676,0.46806414649564704,0.5149608679048352
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,5,support_swap_flip_rate,5,0.10699999928474427,0.09847905856581463,0.020679298513913244,0.19332070005557528
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,5,d0_auroc,5,0.586299991607666,0.03801301518881533,0.5529801146988321,0.6196198685164999
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,5,d1_auroc,5,0.5266799926757812,0.05774299420326201,0.4760660266527361,0.5772939586988264
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,5,worst_nuisance_auroc,5,0.5197799921035766,0.04943488425455032,0.4764484055355973,0.5631115786715559
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,10,auroc,5,0.5743000030517578,0.022059883475539995,0.5549636626331613,0.5936363434703542
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,10,auprc,5,0.5572493672370911,0.030096881178325565,0.5308682877247068,0.5836304467494753
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,10,f1,5,0.6680203199386596,0.003026816307462199,0.6653671984672546,0.6706734414100647
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,10,brier,5,0.24622517228126525,0.0020649535519009264,0.24441516068839264,0.24803518387413787
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,10,ece,5,0.024700240045785905,0.015684703724615712,0.010951991061593435,0.038448489029978376
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,10,sms_raw_logit,5,0.013070937618613243,0.0005442730769890574,0.012593861232012804,0.013548014005213683
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,10,sms_fixed_reference,5,1.0897850036621093,0.014186782151768672,1.0773497408269617,1.102220266497257
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,10,ranking_disagreement,5,0.4838546335697174,0.006367505530520795,0.47827326888608407,0.48943599825335077
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,10,support_swap_flip_rate,5,0.016000000573694707,0.029293771842166735,-0.009677122567635282,0.041677123715024696
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,10,d0_auroc,5,0.6081399917602539,0.02973488130584348,0.5820762191263744,0.6342037643941334
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,10,d1_auroc,5,0.5372799932956696,0.04271611420699827,0.49983766833588444,0.5747223182554547
Pneumothorax__Support Devices,Pneumothorax,Support Devices,nuisance_balanced,,10,worst_nuisance_auroc,5,0.5372799932956696,0.04271611420699827,0.49983766833588444,0.5747223182554547
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,1,auroc,5,0.6002399921417236,0.011360411303442518,0.5902821525863967,0.6101978316970506
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,1,auprc,5,0.5829137206077576,0.012206730169823932,0.5722140498582098,0.5936133913573054
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,1,f1,5,0.6627110004425049,0.007123149044869393,0.6564672850150541,0.6689547158699556
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,1,brier,5,0.24437025785446168,0.002648238312683185,0.24204897462645233,0.24669154108247102
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,1,ece,5,0.05168896615505218,0.021080824306327406,0.03321080893614643,0.07016712337395793
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,1,sms_raw_logit,5,0.04168722257018089,0.0012082648055432967,0.040628131772094865,0.04274631336826692
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,1,sms_fixed_reference,5,1.028959608078003,0.05745135205433659,0.9786012776696377,1.0793179384863685
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,1,ranking_disagreement,5,0.4736365914344788,0.014644648600204445,0.4607999909620303,0.4864731919069273
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,1,support_swap_flip_rate,5,0.18649999499320985,0.10824739814504601,0.09161696706240531,0.2813830229240144
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,1,d0_auroc,5,0.6277999997138977,0.020701812594533107,0.6096540609081135,0.6459459385196819
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,1,d1_auroc,5,0.5740200042724609,0.019733919980766935,0.5567224607489627,0.5913175477959591
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,1,worst_nuisance_auroc,5,0.5740200042724609,0.019733919980766935,0.5567224607489627,0.5913175477959591
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,3,auroc,5,0.6497449994087219,0.013888999856799226,0.637570754263561,0.6619192445538827
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,3,auprc,5,0.6186390519142151,0.019543775339665635,0.6015081775171963,0.6357699263112339
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,3,f1,5,0.6722634553909301,0.005308530496273098,0.6676103232512136,0.6769165875306467
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,3,brier,5,0.23681195974349975,0.002557843973214956,0.2345699106475206,0.2390540088394789
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,3,ece,5,0.07107390537858009,0.008289096953726002,0.06380819154841792,0.07833961920874226
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,3,sms_raw_logit,5,0.023723344877362253,0.0009443472599064466,0.022895588007695793,0.024551101747028712
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,3,sms_fixed_reference,5,1.028774631023407,0.03235778083159436,1.000411785587537,1.057137476459277
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,3,ranking_disagreement,5,0.46043108105659486,0.010714694426760516,0.451039237298816,0.4698229248143737
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,3,support_swap_flip_rate,5,0.2704999953508377,0.10092385162281815,0.18203633898118593,0.35896365172048944
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,3,d0_auroc,5,0.6919800043106079,0.03271922244962378,0.6633003413278359,0.7206596672933799
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,3,d1_auroc,5,0.610480010509491,0.02621091723992462,0.5875051285706626,0.6334548924483193
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,3,worst_nuisance_auroc,5,0.610480010509491,0.02621091723992462,0.5875051285706626,0.6334548924483193
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,5,auroc,5,0.6684249997138977,0.016497322695342966,0.6539644587964312,0.6828855406313642
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,5,auprc,5,0.6393901348114014,0.02214528838562778,0.619978933688454,0.6588013359343488
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,5,f1,5,0.6909914135932922,0.011856048513464654,0.6805991288684005,0.7013836983181839
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,5,brier,5,0.22794089913368226,0.004036412222389462,0.22440282782480853,0.231478970442556
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,5,ece,5,0.060073668509721755,0.017373876194637143,0.04484479457380314,0.07530254244564037
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,5,sms_raw_logit,5,0.017444165796041487,0.0010837783768447254,0.016494192163759164,0.01839413942832381
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,5,sms_fixed_reference,5,0.9587758660316468,0.012355255296913009,0.9479460072681282,0.9696057247951654
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,5,ranking_disagreement,5,0.41589330434799193,0.013957504836270866,0.4036590119407999,0.42812759675518397
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,5,support_swap_flip_rate,5,0.28650000095367434,0.05490332753953345,0.2383751125064958,0.3346248894008529
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,5,d0_auroc,5,0.7220199942588806,0.040974045449545485,0.6861046598910476,0.7579353286267136
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,5,d1_auroc,5,0.6155199885368348,0.025454224382937648,0.5932083771312006,0.637831599942469
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,5,worst_nuisance_auroc,5,0.6155199885368348,0.025454224382937648,0.5932083771312006,0.637831599942469
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,10,auroc,5,0.7085000038146972,0.014416700472557876,0.6958632086856833,0.7211367989437112
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,10,auprc,5,0.6680331230163574,0.024028913376860504,0.6469708517918007,0.6890953942409141
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,10,f1,5,0.7179893136024476,0.010804757933661462,0.7085185257001695,0.7274601015047256
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,10,brier,5,0.2189612329006195,0.003540021589238394,0.21585826716580078,0.22206419863543822
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,10,ece,5,0.07595099061727524,0.013763203879678911,0.0638870105077201,0.08801497072683039
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,10,sms_raw_logit,5,0.013264288753271103,0.0005228449696377318,0.01280599493090002,0.013722582575642185
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,10,sms_fixed_reference,5,0.9069579005241394,0.03177828213354678,0.8791030080930985,0.9348127929551803
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,10,ranking_disagreement,5,0.38224310874938966,0.010608811977427399,0.37294407505050936,0.39154214244826996
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,10,support_swap_flip_rate,5,0.278000009059906,0.06452712914330552,0.22143948657422916,0.33456053154558285
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,10,d0_auroc,5,0.7665000081062316,0.042431307954256633,0.7293073268339331,0.8036926893785302
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,10,d1_auroc,5,0.6493399977684021,0.03760011192336972,0.6163820465292782,0.682297949007526
Edema__Cardiomegaly,Edema,Cardiomegaly,nuisance_balanced,,10,worst_nuisance_auroc,5,0.6493399977684021,0.03760011192336972,0.6163820465292782,0.682297949007526
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,1,auroc,5,0.5067349910736084,0.03606608283505706,0.47512167561628865,0.5383483065309281
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,1,auprc,5,0.5167124271392822,0.027224330499550916,0.4928492493128269,0.5405756049657375
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,1,f1,5,0.6666666865348816,0.0,0.6666666865348816,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,1,brier,5,0.2500412493944168,0.0005904179293994077,0.24952372526131028,0.2505587735275233
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,1,ece,5,0.004885774105787277,0.0044400095225731176,0.0009939341654050856,0.008777614046169469
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,1,sms_raw_logit,5,0.07917218208312989,0.0019560144528399646,0.07745765982077317,0.0808867043454866
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,1,sms_fixed_reference,5,1.0356351256370544,0.05727465290304869,0.9854316788637167,1.085838572410392
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,1,ranking_disagreement,5,0.49351008534431456,0.034101455505952484,0.46361884166826084,0.5234013290203683
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,1,support_swap_flip_rate,5,0.0,0.0,0.0,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,1,d0_auroc,5,0.5165600061416626,0.024595697344321214,0.4950009268650246,0.5381190854183007
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,1,d1_auroc,5,0.4986600041389465,0.0488928774800285,0.4558035074558689,0.5415165008220242
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,1,worst_nuisance_auroc,5,0.4943400025367737,0.04237892867814665,0.4571932337242968,0.5314867713492506
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,3,auroc,5,0.52603999376297,0.03242047559349275,0.49762219394532026,0.5544577935806196
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,3,auprc,5,0.5516514778137207,0.020227977416900418,0.5339208738535249,0.5693820817739165
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,3,f1,5,0.6652705192565918,0.003121924942216848,0.6625340313911438,0.6680070071220398
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,3,brier,5,0.249440798163414,0.0010875621273770176,0.24848750792755883,0.25039408839926913
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,3,ece,5,0.018430000403895974,0.019336295188000042,0.0014809903783348684,0.03537901042945708
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,3,sms_raw_logit,5,0.04281280040740967,0.0018214111941796817,0.04121626310330505,0.044409337711514285
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,3,sms_fixed_reference,5,1.0012048602104187,0.02493963413684298,0.9793443070429482,1.0230654133778891
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,3,ranking_disagreement,5,0.4863558828830719,0.027927820149149796,0.4618760691908521,0.5108356965752917
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,3,support_swap_flip_rate,5,0.05,0.11180339887498948,-0.04799999999999999,0.148
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,3,d0_auroc,5,0.5410599887371064,0.02806586045609057,0.5164591773809843,0.5656608000932284
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,3,d1_auroc,5,0.5133799910545349,0.05857803024321527,0.4620340836706827,0.5647258984383872
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,3,worst_nuisance_auroc,5,0.49857999086380006,0.027352262497526317,0.47460467569690834,0.5225553060306918
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,5,auroc,5,0.5246349990367889,0.027847279916649554,0.5002257819710084,0.5490442161025694
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,5,auprc,5,0.5436603188514709,0.023415574180571733,0.5231356631362916,0.5641849745666503
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,5,f1,5,0.6662123918533325,0.001015833789760345,0.6653219742774963,0.6671028094291687
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,5,brier,5,0.2494530886411667,0.0011948088575827482,0.24840579250150252,0.25050038478083086
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,5,ece,5,0.018709093518555164,0.012988984024225724,0.007323747033718787,0.03009444000339154
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,5,sms_raw_logit,5,0.032980328798294066,0.0015361571357892592,0.031633827700633575,0.03432682989595456
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,5,sms_fixed_reference,5,0.9933750987052917,0.025531682265122063,0.9709955924723941,1.0157546049381894
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,5,ranking_disagreement,5,0.4766215443611145,0.017909628772773478,0.4609230625851331,0.49232002613709586
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,5,support_swap_flip_rate,5,0.05000000074505806,0.08660254166892228,-0.025910473971761508,0.1259104754618776
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,5,d0_auroc,5,0.534439992904663,0.0216443410261707,0.5154678915024826,0.5534120943068435
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,5,d1_auroc,5,0.5150000035762787,0.04092937954855243,0.4791238205968772,0.5508761865556803
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,5,worst_nuisance_auroc,5,0.5071200072765351,0.03250902360505324,0.4786245917046217,0.5356154228484484
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,10,auroc,5,0.562879991531372,0.039029699224640536,0.5286689517731665,0.5970910312895775
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,10,auprc,5,0.5777780294418335,0.027224171256005947,0.5539149911984997,0.6016410676851673
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,10,f1,5,0.6655481100082398,0.0025012131516067714,0.6633557000160217,0.6677405200004578
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,10,brier,5,0.24673324227333068,0.0025340567342111253,0.2445120436116481,0.24895444093501326
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,10,ece,5,0.03779762908816338,0.017403238665297013,0.022543017811934705,0.05305224036439205
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,10,sms_raw_logit,5,0.02450227700173855,0.0008267020829194259,0.023777640676355537,0.025226913327121563
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,10,sms_fixed_reference,5,0.96694256067276,0.016350691155729985,0.9526105479666598,0.9812745733788601
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,10,ranking_disagreement,5,0.4456165313720703,0.02360138749111497,0.42492900310903936,0.46630405963510124
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,10,support_swap_flip_rate,5,0.03600000143051148,0.08049845038871332,-0.034560001373291,0.10656000423431396
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,10,d0_auroc,5,0.5728999853134156,0.03543762859677961,0.54183753428393,0.6039624363429011
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,10,d1_auroc,5,0.5545800209045411,0.048352576653998794,0.5121971187765817,0.5969629230325004
Pneumothorax__Support Devices,Pneumothorax,Support Devices,text_direction_orthogonalization,,10,worst_nuisance_auroc,5,0.5493000149726868,0.041162352966506104,0.5132196217886833,0.5853804081566902
Edema__Cardiomegaly,Edema,Cardiomegaly,text_direction_orthogonalization,,1,auroc,5,0.7125800013542175,0.018023029137488628,0.6967821197759589,0.7283778829324761
Edema__Cardiomegaly,Edema,Cardiomegaly,text_direction_orthogonalization,,1,auprc,5,0.7017580270767212,0.026511837334665795,0.6785193770451392,0.7249966771083032
Edema__Cardiomegaly,Edema,Cardiomegaly,text_direction_orthogonalization,,1,f1,5,0.7020711779594422,0.006708142820497447,0.6961912315264737,0.7079511243924107
Edema__Cardiomegaly,Edema,Cardiomegaly,text_direction_orthogonalization,,1,brier,5,0.21810632944107056,0.005867573636108401,0.21296317438384754,0.22324948449829357
Edema__Cardiomegaly,Edema,Cardiomegaly,text_direction_orthogonalization,,1,ece,5,0.06324973553419114,0.012389878371365239,0.05238952830783093,0.07410994276055134
Edema__Cardiomegaly,Edema,Cardiomegaly,text_direction_orthogonalization,,1,sms_raw_logit,5,0.0763605996966362,0.003407731789914048,0.07337359108355293,0.07934760830971946
Edema__Cardiomegaly,Edema,Cardiomegaly,text_direction_orthogonalization,,1,sms_fixed_reference,5,0.8970457315444946,0.04684675312548656,0.855982741935109,0.9381087211538802
Edema__Cardiomegaly,Edema,Cardiomegaly,text_direction_orthogonalization,,1,ranking_disagreement,5,0.43669924736022947,0.02853515574380454,0.41168708054748676,0.4617114141729722
Edema__Cardiomegaly,Edema,Cardiomegaly,text_direction_orthogonalization,,1,support_swap_flip_rate,5,0.3419999986886978,0.06867951213630763,0.281799752031762,0.4022002453456336
Edema__Cardiomegaly,Edema,Cardiomegaly,text_direction_orthogonalization,,1,d0_auroc,5,0.7518999934196472,0.03169937585252966,0.724114265393423,0.7796857214458713
Edema__Cardiomegaly,Edema,Cardiomegaly,text_direction_orthogonalization,,1,d1_auroc,5,0.6733799934387207,0.017409387593727677,0.6581199923890838,0.6886399944883576
Edema__Cardiomegaly,Edema,Cardiomegaly,text_direction_orthogonalization,,1,worst_nuisance_auroc,5,0.6733799934387207,0.017409387593727677,0.6581199923890838,0.6886399944883576
Edema__Cardiomegaly,Edema,Cardiomegaly,text_direction_orthogonalization,,3,auroc,5,0.7692199945449829,0.019516179452194235,0.7521133090098361,0.7863266800801297
Edema__Cardiomegaly,Edema,Cardiomegaly,text_direction_orthogonalization,,3,auprc,5,0.7626718282699585,0.030498236874160315,0.7359389449789093,0.7894047115610077
