pair,target,confounder,method,shot,seed,temperature,threshold,metric,value
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,3,4,10.0,0.1,d0_auprc,0.4552612602710724
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,3,4,10.0,0.1,d1_auroc,0.4763999879360199
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,3,4,10.0,0.1,d1_auprc,0.4764830470085144
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,3,4,10.0,0.1,worst_nuisance_auroc,0.4020000100135803
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,3,4,10.0,0.1,worst_nuisance_auprc,0.4552612602710724
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,5,4,10.0,0.1,auroc,0.421099990606308
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,5,4,10.0,0.1,auprc,0.4494442343711853
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,5,4,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,5,4,10.0,0.1,brier,0.2505587637424469
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,5,4,10.0,0.1,ece,0.022490382194519043
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,5,4,10.0,0.1,false_positive_c0d1,0.5225773453712463
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,5,4,10.0,0.1,sms_raw_logit,0.03718007728457451
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,5,4,10.0,0.1,sms_normalized_logit,0.7249504923820496
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,5,4,10.0,0.1,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,5,4,10.0,0.1,support_swap_error_gap,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,5,4,10.0,0.1,worst_support_panel_error,0.5
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,5,4,10.0,0.1,d0_auroc,0.36320000886917114
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,5,4,10.0,0.1,d0_auprc,0.4227980375289917
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,5,4,10.0,0.1,d1_auroc,0.4724000096321106
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,5,4,10.0,0.1,d1_auprc,0.48339739441871643
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,5,4,10.0,0.1,worst_nuisance_auroc,0.36320000886917114
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,5,4,10.0,0.1,worst_nuisance_auprc,0.4227980375289917
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,10,4,10.0,0.1,auroc,0.4154999852180481
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,10,4,10.0,0.1,auprc,0.43455377221107483
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,10,4,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,10,4,10.0,0.1,brier,0.25056004524230957
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,10,4,10.0,0.1,ece,0.022573471069335938
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,10,4,10.0,0.1,false_positive_c0d1,0.5226722955703735
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,10,4,10.0,0.1,sms_raw_logit,0.030023610219359398
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,10,4,10.0,0.1,sms_normalized_logit,0.6210651397705078
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,10,4,10.0,0.1,support_swap_flip_rate,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,10,4,10.0,0.1,support_swap_error_gap,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,10,4,10.0,0.1,worst_support_panel_error,0.5
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,10,4,10.0,0.1,d0_auroc,0.36399999260902405
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,10,4,10.0,0.1,d0_auprc,0.40979012846946716
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,10,4,10.0,0.1,d1_auroc,0.46480000019073486
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,10,4,10.0,0.1,d1_auprc,0.4776252210140228
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,10,4,10.0,0.1,worst_nuisance_auroc,0.36399999260902405
Pneumothorax__Support Devices,Pneumothorax,Support Devices,positive_prototype,10,4,10.0,0.1,worst_nuisance_auprc,0.40979012846946716
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,1,4,10.0,0.1,auroc,0.5467000007629395
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,1,4,10.0,0.1,auprc,0.545798659324646
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,1,4,10.0,0.1,f1,0.6666666865348816
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,1,4,10.0,0.1,brier,0.2502894997596741
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,1,4,10.0,0.1,ece,0.021730542182922363
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,1,4,10.0,0.1,false_positive_c0d1,0.5218923687934875
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,1,4,10.0,0.1,sms_raw_logit,0.06540659070014954
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,1,4,10.0,0.1,sms_normalized_logit,0.8984806537628174
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,1,4,10.0,0.1,support_swap_flip_rate,0.0
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,1,4,10.0,0.1,support_swap_error_gap,0.0
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,1,4,10.0,0.1,worst_support_panel_error,0.5
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,1,4,10.0,0.1,d0_auroc,0.590399980545044
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,1,4,10.0,0.1,d0_auprc,0.5720178484916687
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,1,4,10.0,0.1,d1_auroc,0.49880000948905945
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,1,4,10.0,0.1,d1_auprc,0.5279161334037781
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,1,4,10.0,0.1,worst_nuisance_auroc,0.49880000948905945
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,1,4,10.0,0.1,worst_nuisance_auprc,0.5279161334037781
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,3,4,10.0,0.1,auroc,0.5831000208854675
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,3,4,10.0,0.1,auprc,0.5495709776878357
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,3,4,10.0,0.1,f1,0.6666666865348816
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,3,4,10.0,0.1,brier,0.2503287196159363
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,3,4,10.0,0.1,ece,0.02231043577194214
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,3,4,10.0,0.1,false_positive_c0d1,0.5224186778068542
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,3,4,10.0,0.1,sms_raw_logit,0.038626398891210556
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,3,4,10.0,0.1,sms_normalized_logit,0.6908871531486511
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,3,4,10.0,0.1,support_swap_flip_rate,0.0
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,3,4,10.0,0.1,support_swap_error_gap,0.0
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,3,4,10.0,0.1,worst_support_panel_error,0.5
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,3,4,10.0,0.1,d0_auroc,0.598800003528595
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,3,4,10.0,0.1,d0_auprc,0.5636759996414185
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,3,4,10.0,0.1,d1_auroc,0.5712000131607056
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,3,4,10.0,0.1,d1_auprc,0.5530670285224915
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,3,4,10.0,0.1,worst_nuisance_auroc,0.5712000131607056
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,3,4,10.0,0.1,worst_nuisance_auprc,0.5530670285224915
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,5,4,10.0,0.1,auroc,0.6200000047683716
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,5,4,10.0,0.1,auprc,0.6167416572570801
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,5,4,10.0,0.1,f1,0.6666666865348816
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,5,4,10.0,0.1,brier,0.2502742111682892
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,5,4,10.0,0.1,ece,0.02240133285522461
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,5,4,10.0,0.1,false_positive_c0d1,0.5224369168281555
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,5,4,10.0,0.1,sms_raw_logit,0.02929273433983326
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,5,4,10.0,0.1,sms_normalized_logit,0.5766991972923279
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,5,4,10.0,0.1,support_swap_flip_rate,0.0
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,5,4,10.0,0.1,support_swap_error_gap,0.0
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,5,4,10.0,0.1,worst_support_panel_error,0.5
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,5,4,10.0,0.1,d0_auroc,0.63919997215271
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,5,4,10.0,0.1,d0_auprc,0.6196462512016296
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,5,4,10.0,0.1,d1_auroc,0.5983999967575073
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,5,4,10.0,0.1,d1_auprc,0.6181155443191528
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,5,4,10.0,0.1,worst_nuisance_auroc,0.5983999967575073
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,5,4,10.0,0.1,worst_nuisance_auprc,0.6181155443191528
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,10,4,10.0,0.1,auroc,0.6169999837875366
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,10,4,10.0,0.1,auprc,0.6104291677474976
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,10,4,10.0,0.1,f1,0.6666666865348816
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,10,4,10.0,0.1,brier,0.25030091404914856
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,10,4,10.0,0.1,ece,0.022532165050506592
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,10,4,10.0,0.1,false_positive_c0d1,0.522560715675354
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,10,4,10.0,0.1,sms_raw_logit,0.021945670247077942
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,10,4,10.0,0.1,sms_normalized_logit,0.4656320810317993
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,10,4,10.0,0.1,support_swap_flip_rate,0.0
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,10,4,10.0,0.1,support_swap_error_gap,0.0
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,10,4,10.0,0.1,worst_support_panel_error,0.5
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,10,4,10.0,0.1,d0_auroc,0.6531999707221985
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,10,4,10.0,0.1,d0_auprc,0.6463454961776733
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,10,4,10.0,0.1,d1_auroc,0.5767999887466431
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,10,4,10.0,0.1,d1_auprc,0.5878739356994629
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,10,4,10.0,0.1,worst_nuisance_auroc,0.5767999887466431
Edema__Cardiomegaly,Edema,Cardiomegaly,positive_prototype,10,4,10.0,0.1,worst_nuisance_auprc,0.5878739356994629
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,4,10.0,0.1,auroc,0.5541999936103821
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,4,10.0,0.1,auprc,0.5563584566116333
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,4,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,4,10.0,0.1,brier,0.24964775145053864
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,4,10.0,0.1,ece,0.03595606982707977
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,4,10.0,0.1,false_positive_c0d1,0.5187333822250366
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,4,10.0,0.1,sms_raw_logit,0.6000946760177612
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,4,10.0,0.1,sms_normalized_logit,0.9975391030311584
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,4,10.0,0.1,support_swap_flip_rate,0.18000000715255737
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,4,10.0,0.1,support_swap_error_gap,0.009999990463256836
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,4,10.0,0.1,worst_support_panel_error,0.5149999856948853
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,4,10.0,0.1,d0_auroc,0.5723999738693237
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,4,10.0,0.1,d0_auprc,0.6241235136985779
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,4,10.0,0.1,d1_auroc,0.5184000134468079
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,4,10.0,0.1,d1_auprc,0.5166693925857544
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,4,10.0,0.1,worst_nuisance_auroc,0.5184000134468079
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,4,10.0,0.1,worst_nuisance_auprc,0.5166693925857544
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,4,10.0,0.1,auroc,0.47440001368522644
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,4,10.0,0.1,auprc,0.4657839834690094
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,4,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,4,10.0,0.1,brier,0.25131937861442566
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,4,10.0,0.1,ece,0.0196515005081892
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,4,10.0,0.1,false_positive_c0d1,0.5207364559173584
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,4,10.0,0.1,sms_raw_logit,0.5812996029853821
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,4,10.0,0.1,sms_normalized_logit,1.0697993040084839
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,4,10.0,0.1,support_swap_flip_rate,0.17000000178813934
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,4,10.0,0.1,support_swap_error_gap,0.04999998211860657
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,4,10.0,0.1,worst_support_panel_error,0.5199999809265137
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,4,10.0,0.1,d0_auroc,0.4867999851703644
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,4,10.0,0.1,d0_auprc,0.5004040598869324
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,4,10.0,0.1,d1_auroc,0.4596000015735626
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,4,10.0,0.1,d1_auprc,0.4530859887599945
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,4,10.0,0.1,worst_nuisance_auroc,0.4596000015735626
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,4,10.0,0.1,worst_nuisance_auprc,0.4530859887599945
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,4,10.0,0.1,auroc,0.44290000200271606
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,4,10.0,0.1,auprc,0.4651925563812256
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,4,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,4,10.0,0.1,brier,0.2517160475254059
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,4,10.0,0.1,ece,0.060725241899490356
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,4,10.0,0.1,false_positive_c0d1,0.5226041078567505
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,4,10.0,0.1,sms_raw_logit,0.5856122374534607
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,4,10.0,0.1,sms_normalized_logit,1.0374536514282227
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,4,10.0,0.1,support_swap_flip_rate,0.14000000059604645
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,4,10.0,0.1,support_swap_error_gap,0.009999990463256836
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,4,10.0,0.1,worst_support_panel_error,0.5
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,4,10.0,0.1,d0_auroc,0.43880000710487366
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,4,10.0,0.1,d0_auprc,0.4599849581718445
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,4,10.0,0.1,d1_auroc,0.4447999894618988
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,4,10.0,0.1,d1_auprc,0.47875159978866577
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,4,10.0,0.1,worst_nuisance_auroc,0.43880000710487366
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,4,10.0,0.1,worst_nuisance_auprc,0.4599849581718445
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,4,10.0,0.1,auroc,0.5252000093460083
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,4,10.0,0.1,auprc,0.498213529586792
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,4,10.0,0.1,f1,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,4,10.0,0.1,brier,0.24982281029224396
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,4,10.0,0.1,ece,0.020941605791449547
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,4,10.0,0.1,false_positive_c0d1,0.5194149613380432
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,4,10.0,0.1,sms_raw_logit,0.6148533225059509
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,4,10.0,0.1,sms_normalized_logit,1.0262908935546875
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,4,10.0,0.1,support_swap_flip_rate,0.16500000655651093
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,4,10.0,0.1,support_swap_error_gap,0.034999996423721313
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,4,10.0,0.1,worst_support_panel_error,0.5
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,4,10.0,0.1,d0_auroc,0.5432000160217285
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,4,10.0,0.1,d0_auprc,0.5249100923538208
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,4,10.0,0.1,d1_auroc,0.5080000162124634
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,4,10.0,0.1,d1_auprc,0.48863446712493896
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,4,10.0,0.1,worst_nuisance_auroc,0.5080000162124634
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,4,10.0,0.1,worst_nuisance_auprc,0.48863446712493896
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,4,2.0,0.55,auroc,0.632099986076355
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,4,2.0,0.55,auprc,0.6242530345916748
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,4,2.0,0.55,f1,0.6718146800994873
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,4,2.0,0.55,brier,0.24577638506889343
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,4,2.0,0.55,ece,0.10727430135011673
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,4,2.0,0.55,false_positive_c0d1,0.6145771145820618
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,4,2.0,0.55,sms_raw_logit,0.620803713798523
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,4,2.0,0.55,sms_normalized_logit,0.8864419460296631
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,4,2.0,0.55,support_swap_flip_rate,0.1599999964237213
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,4,2.0,0.55,support_swap_error_gap,0.050000011920928955
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,4,2.0,0.55,worst_support_panel_error,0.46000000834465027
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,4,2.0,0.55,d0_auroc,0.7296000123023987
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,4,2.0,0.55,d0_auprc,0.71153724193573
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,4,2.0,0.55,d1_auroc,0.5228000283241272
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,4,2.0,0.55,d1_auprc,0.5466318726539612
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,4,2.0,0.55,worst_nuisance_auroc,0.5228000283241272
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,4,2.0,0.55,worst_nuisance_auprc,0.5466318726539612
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,4,1.0,0.65,auroc,0.664900004863739
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,4,1.0,0.65,auprc,0.6430194973945618
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,4,1.0,0.65,f1,0.6695278882980347
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,4,1.0,0.65,brier,0.25163838267326355
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,4,1.0,0.65,ece,0.19184432923793793
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,4,1.0,0.65,false_positive_c0d1,0.6711857318878174
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,4,1.0,0.65,sms_raw_logit,0.558300256729126
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,4,1.0,0.65,sms_normalized_logit,0.7543330192565918
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,4,1.0,0.65,support_swap_flip_rate,0.1550000011920929
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,4,1.0,0.65,support_swap_error_gap,0.04499998688697815
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,4,1.0,0.65,worst_support_panel_error,0.41999998688697815
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,4,1.0,0.65,d0_auroc,0.7287999987602234
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,4,1.0,0.65,d0_auprc,0.6947408318519592
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,4,1.0,0.65,d1_auroc,0.6055999994277954
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,4,1.0,0.65,d1_auprc,0.6060544848442078
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,4,1.0,0.65,worst_nuisance_auroc,0.6055999994277954
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,4,1.0,0.65,worst_nuisance_auprc,0.6060544848442078
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,4,1.0,0.6,auroc,0.7134000062942505
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,4,1.0,0.6,auprc,0.7047856450080872
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,4,1.0,0.6,f1,0.7049180269241333
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,4,1.0,0.6,brier,0.23803868889808655
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,4,1.0,0.6,ece,0.16281358897686005
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,4,1.0,0.6,false_positive_c0d1,0.6495175957679749
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,4,1.0,0.6,sms_raw_logit,0.47928330302238464
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,4,1.0,0.6,sms_normalized_logit,0.6159060001373291
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,4,1.0,0.6,support_swap_flip_rate,0.11500000208616257
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,4,1.0,0.6,support_swap_error_gap,0.004999995231628418
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,4,1.0,0.6,worst_support_panel_error,0.38499999046325684
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,4,1.0,0.6,d0_auroc,0.795199990272522
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,4,1.0,0.6,d0_auprc,0.7807727456092834
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,4,1.0,0.6,d1_auroc,0.6240000128746033
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,4,1.0,0.6,d1_auprc,0.6386303305625916
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,4,1.0,0.6,worst_nuisance_auroc,0.6240000128746033
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,4,1.0,0.6,worst_nuisance_auprc,0.6386303305625916
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,4,1.0,0.6,auroc,0.7264000177383423
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,4,1.0,0.6,auprc,0.6998839974403381
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,4,1.0,0.6,f1,0.7124463319778442
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,4,1.0,0.6,brier,0.22775709629058838
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,4,1.0,0.6,ece,0.1364978551864624
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,4,1.0,0.6,false_positive_c0d1,0.6186676025390625
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,4,1.0,0.6,sms_raw_logit,0.4471267759799957
